sample_id,step,hot_set_overlap,churn_rate,spearman_rank_corr
comparison_06,8,1.0,0.0,0.9785714285714284
comparison_06,9,1.0,0.0,0.9928571428571428
comparison_06,10,1.0,0.0,0.9392857142857142
comparison_06,11,1.0,0.0,0.9428571428571427
comparison_06,12,1.0,0.0,0.9392857142857142
comparison_06,13,1.0,0.0,0.9535714285714283
comparison_06,14,1.0,0.0,0.9464285714285712
comparison_06,15,1.0,0.0,0.9392857142857142
comparison_07,0,nan,nan,nan
comparison_07,1,1.0,0.0,0.9678571428571429
comparison_07,2,1.0,0.0,0.9964285714285712
comparison_07,3,1.0,0.0,0.9785714285714284
comparison_07,4,1.0,0.0,0.9785714285714284
comparison_07,5,1.0,0.0,0.9892857142857142
comparison_07,6,1.0,0.0,0.9857142857142854
comparison_07,7,1.0,0.0,0.9749999999999999
comparison_07,8,1.0,0.0,0.982142857142857
comparison_07,9,1.0,0.0,0.9892857142857142
comparison_07,10,1.0,0.0,0.9749999999999999
comparison_07,11,1.0,0.0,0.982142857142857
comparison_07,12,1.0,0.0,0.982142857142857
comparison_07,13,1.0,0.0,0.982142857142857
comparison_07,14,1.0,0.0,0.9642857142857141
comparison_07,15,1.0,0.0,0.9749999999999999
comparison_08,0,nan,nan,nan
comparison_08,1,1.0,0.0,0.982142857142857
comparison_08,2,1.0,0.0,0.9678571428571429
comparison_08,3,1.0,0.0,0.9964285714285712
comparison_08,4,1.0,0.0,0.9857142857142854
comparison_08,5,1.0,0.0,0.9892857142857142
comparison_08,6,1.0,0.0,0.9714285714285713
comparison_08,7,1.0,0.0,0.9857142857142854
comparison_08,8,1.0,0.0,0.9214285714285713
comparison_08,9,1.0,0.0,0.9571428571428571
comparison_08,10,1.0,0.0,0.9714285714285713
comparison_08,11,1.0,0.0,0.9678571428571429
comparison_08,12,1.0,0.0,0.9464285714285712
comparison_08,13,1.0,0.0,0.9678571428571429
comparison_08,14,1.0,0.0,0.9535714285714283
comparison_08,15,1.0,0.0,0.9749999999999999
comparison_09,0,nan,nan,nan
comparison_09,1,1.0,0.0,0.982142857142857
comparison_09,2,1.0,0.0,0.9785714285714284
comparison_09,3,1.0,0.0,0.9892857142857142
comparison_09,4,1.0,0.0,0.982142857142857
comparison_09,5,1.0,0.0,0.9785714285714284
comparison_09,6,1.0,0.0,0.9892857142857142
comparison_09,7,1.0,0.0,0.9642857142857141
comparison_09,8,1.0,0.0,0.9892857142857142
comparison_09,9,1.0,0.0,0.9607142857142855
comparison_09,10,1.0,0.0,0.982142857142857
comparison_09,11,1.0,0.0,0.9714285714285713
comparison_09,12,1.0,0.0,0.9749999999999999
comparison_09,13,1.0,0.0,0.9928571428571428
comparison_09,14,1.0,0.0,0.9571428571428571
comparison_09,15,1.0,0.0,0.9642857142857141
comparison_10,0,nan,nan,nan
comparison_10,1,1.0,0.0,0.9857142857142854
comparison_10,2,1.0,0.0,0.9892857142857142
comparison_10,3,1.0,0.0,0.9607142857142855
comparison_10,4,1.0,0.0,0.9392857142857142
comparison_10,5,1.0,0.0,0.9357142857142854
comparison_10,6,1.0,0.0,0.9857142857142854
comparison_10,7,1.0,0.0,0.9678571428571429
comparison_10,8,1.0,0.0,0.9785714285714284
comparison_10,9,1.0,0.0,0.9857142857142854
comparison_10,10,1.0,0.0,0.9464285714285712
comparison_10,11,1.0,0.0,0.9642857142857141
comparison_10,12,1.0,0.0,0.9964285714285712
comparison_10,13,1.0,0.0,0.9464285714285712
comparison_10,14,1.0,0.0,0.9964285714285712
comparison_10,15,1.0,0.0,0.9928571428571428
