sample_id,step,chunk_id,token_start,token_end,importance
local_01,14,14,896,908,0.08726310729980469
local_01,15,0,0,63,0.6492729187011719
local_01,15,1,64,127,0.011365972459316254
local_01,15,2,128,191,0.007403879892081022
local_01,15,3,192,255,0.008559237234294415
local_01,15,4,256,319,0.005396105349063873
local_01,15,5,320,383,0.00836299266666174
local_01,15,6,384,447,0.00508058350533247
local_01,15,7,448,511,0.004268274176865816
local_01,15,8,512,575,0.004000355489552021
local_01,15,9,576,639,0.005752649158239365
local_01,15,10,640,703,0.0044832900166511536
local_01,15,11,704,767,0.005682123359292746
local_01,15,12,768,831,0.014529110863804817
local_01,15,13,832,895,0.17309337854385376
local_01,15,14,896,909,0.09274916350841522
local_02,0,0,0,63,0.6049388647079468
local_02,0,1,64,127,0.018722765147686005
local_02,0,2,128,191,0.014475150033831596
local_02,0,3,192,255,0.009609237313270569
local_02,0,4,256,319,0.01246163435280323
local_02,0,5,320,383,0.008144157938659191
local_02,0,6,384,447,0.007534598931670189
local_02,0,7,448,511,0.004321957938373089
local_02,0,8,512,575,0.0063727423548698425
local_02,0,9,576,639,0.005599879194051027
local_02,0,10,640,703,0.0059855543076992035
local_02,0,11,704,767,0.009794791229069233
local_02,0,12,768,831,0.02007756009697914
local_02,0,13,832,892,0.2719610929489136
local_02,1,0,0,63,0.6314564347267151
local_02,1,1,64,127,0.01614418998360634
local_02,1,2,128,191,0.011903245002031326
local_02,1,3,192,255,0.008389804512262344
local_02,1,4,256,319,0.010552640073001385
local_02,1,5,320,383,0.007813109084963799
local_02,1,6,384,447,0.006892649456858635
local_02,1,7,448,511,0.0044456180185079575
local_02,1,8,512,575,0.0059264348819851875
local_02,1,9,576,639,0.005609053187072277
local_02,1,10,640,703,0.006152942776679993
local_02,1,11,704,767,0.008363945409655571
local_02,1,12,768,831,0.01722235232591629
local_02,1,13,832,893,0.2591274380683899
local_02,2,0,0,63,0.6141898036003113
local_02,2,1,64,127,0.015482292510569096
local_02,2,2,128,191,0.010700292885303497
local_02,2,3,192,255,0.008671730756759644
local_02,2,4,256,319,0.011150678619742393
local_02,2,5,320,383,0.007388271391391754
local_02,2,6,384,447,0.0067490581423044205
local_02,2,7,448,511,0.004210565239191055
local_02,2,8,512,575,0.005255046300590038
local_02,2,9,576,639,0.005105284042656422
local_02,2,10,640,703,0.005488717928528786
local_02,2,11,704,767,0.00741118099540472
local_02,2,12,768,831,0.017001716420054436
local_02,2,13,832,894,0.28119537234306335
local_02,3,0,0,63,0.6100640892982483
local_02,3,1,64,127,0.015260739251971245
local_02,3,2,128,191,0.010940814390778542
local_02,3,3,192,255,0.00908404029905796
local_02,3,4,256,319,0.010885106399655342
local_02,3,5,320,383,0.00703220721334219
local_02,3,6,384,447,0.00687625166028738
local_02,3,7,448,511,0.004016138147562742
local_02,3,8,512,575,0.004979965277016163
local_02,3,9,576,639,0.0049806758761405945
local_02,3,10,640,703,0.00514458492398262
local_02,3,11,704,767,0.007239175494760275
local_02,3,12,768,831,0.01889777183532715
local_02,3,13,832,895,0.28459858894348145
local_02,4,0,0,63,0.6121827960014343
local_02,4,1,64,127,0.017078347504138947
local_02,4,2,128,191,0.012220222502946854
local_02,4,3,192,255,0.009073536843061447
local_02,4,4,256,319,0.01072657760232687
local_02,4,5,320,383,0.00765023659914732
local_02,4,6,384,447,0.006924157030880451
local_02,4,7,448,511,0.004344655200839043
local_02,4,8,512,575,0.005388551391661167
local_02,4,9,576,639,0.005238915793597698
local_02,4,10,640,703,0.005736382212489843
local_02,4,11,704,767,0.00835050642490387
local_02,4,12,768,831,0.018671099096536636
local_02,4,13,832,895,0.24743573367595673
local_02,4,14,896,896,0.02897832728922367
local_02,5,0,0,63,0.620305597782135
local_02,5,1,64,127,0.015795722603797913
local_02,5,2,128,191,0.015256833285093307
local_02,5,3,192,255,0.008628939278423786
local_02,5,4,256,319,0.010251780971884727
local_02,5,5,320,383,0.00779953645542264
local_02,5,6,384,447,0.00690561905503273
local_02,5,7,448,511,0.00432161521166563
local_02,5,8,512,575,0.005490895360708237
local_02,5,9,576,639,0.005378128029406071
local_02,5,10,640,703,0.0055631413124501705
local_02,5,11,704,767,0.008054722100496292
local_02,5,12,768,831,0.01793006993830204
local_02,5,13,832,895,0.20331436395645142
local_02,5,14,896,897,0.06500303745269775
local_02,6,0,0,63,0.6136663556098938
local_02,6,1,64,127,0.01395338959991932
local_02,6,2,128,191,0.01841895282268524
local_02,6,3,192,255,0.00810634158551693
local_02,6,4,256,319,0.01015627570450306
local_02,6,5,320,383,0.008923256769776344
local_02,6,6,384,447,0.007334379479289055
local_02,6,7,448,511,0.004122870974242687
local_02,6,8,512,575,0.0060492511838674545
local_02,6,9,576,639,0.005214664153754711
local_02,6,10,640,703,0.005407748743891716
local_02,6,11,704,767,0.008513697423040867
local_02,6,12,768,831,0.016215326264500618
local_02,6,13,832,895,0.19579510390758514
local_02,6,14,896,898,0.07812228798866272
local_02,7,0,0,63,0.6271180510520935
local_02,7,1,64,127,0.014211421832442284
local_02,7,2,128,191,0.016792528331279755
local_02,7,3,192,255,0.007221067324280739
local_02,7,4,256,319,0.009691295213997364
local_02,7,5,320,383,0.008084442466497421
local_02,7,6,384,447,0.006444809027016163
local_02,7,7,448,511,0.004371272400021553
local_02,7,8,512,575,0.006089650560170412
local_02,7,9,576,639,0.005301918368786573
local_02,7,10,640,703,0.005575616378337145
local_02,7,11,704,767,0.008570397272706032
local_02,7,12,768,831,0.014395438134670258
local_02,7,13,832,895,0.16549783945083618
local_02,7,14,896,899,0.10063430666923523
local_02,8,0,0,63,0.6549570560455322
local_02,8,1,64,127,0.011355196125805378
local_02,8,2,128,191,0.010225905105471611
local_02,8,3,192,255,0.006421124562621117
local_02,8,4,256,319,0.009201088920235634
local_02,8,5,320,383,0.007055140100419521
local_02,8,6,384,447,0.005965176969766617
local_02,8,7,448,511,0.004107171669602394
local_02,8,8,512,575,0.005554049275815487
local_02,8,9,576,639,0.005210378672927618
local_02,8,10,640,703,0.005226359236985445
local_02,8,11,704,767,0.007617138791829348
local_02,8,12,768,831,0.013206053525209427
local_02,8,13,832,895,0.14173302054405212
local_02,8,14,896,900,0.11216515302658081
local_02,9,0,0,63,0.6421788334846497
local_02,9,1,64,127,0.011319240555167198
local_02,9,2,128,191,0.01195310615003109
local_02,9,3,192,255,0.0065658120438456535
local_02,9,4,256,319,0.009115473367273808
local_02,9,5,320,383,0.007390961050987244
local_02,9,6,384,447,0.006056593731045723
local_02,9,7,448,511,0.004025201313197613
local_02,9,8,512,575,0.005525569897145033
local_02,9,9,576,639,0.00496626365929842
local_02,9,10,640,703,0.005329173989593983
local_02,9,11,704,767,0.008079251274466515
local_02,9,12,768,831,0.012648488394916058
local_02,9,13,832,895,0.14824840426445007
local_02,9,14,896,901,0.11659771203994751
local_02,10,0,0,63,0.6346935629844666
local_02,10,1,64,127,0.015000038780272007
local_02,10,2,128,191,0.018876967951655388
local_02,10,3,192,255,0.007891012355685234
local_02,10,4,256,319,0.010369936004281044
local_02,10,5,320,383,0.009641740471124649
local_02,10,6,384,447,0.006804575212299824
local_02,10,7,448,511,0.004450053442269564
local_02,10,8,512,575,0.006499565206468105
local_02,10,9,576,639,0.00534822279587388
local_02,10,10,640,703,0.005863716825842857
local_02,10,11,704,767,0.00908784382045269
local_02,10,12,768,831,0.01374074537307024
local_02,10,13,832,895,0.13870404660701752
local_02,10,14,896,902,0.11302811652421951
local_02,11,0,0,63,0.6428141593933105
local_02,11,1,64,127,0.024825196713209152
local_02,11,2,128,191,0.026556890457868576
local_02,11,3,192,255,0.009407641366124153
local_02,11,4,256,319,0.012157644145190716
local_02,11,5,320,383,0.012839597649872303
local_02,11,6,384,447,0.007957296445965767
local_02,11,7,448,511,0.006375334225594997
local_02,11,8,512,575,0.00805302057415247
local_02,11,9,576,639,0.006595388986170292
local_02,11,10,640,703,0.007903821766376495
local_02,11,11,704,767,0.01039961725473404
local_02,11,12,768,831,0.019113758578896523
local_02,11,13,832,895,0.12818966805934906
local_02,11,14,896,903,0.07681101560592651
local_02,12,0,0,63,0.6298011541366577
local_02,12,1,64,127,0.015345498919487
local_02,12,2,128,191,0.016870565712451935
local_02,12,3,192,255,0.006749148480594158
local_02,12,4,256,319,0.009414559230208397
local_02,12,5,320,383,0.008680194616317749
local_02,12,6,384,447,0.006170748732984066
local_02,12,7,448,511,0.004148795735090971
local_02,12,8,512,575,0.006132146343588829
local_02,12,9,576,639,0.004984300583600998
local_02,12,10,640,703,0.0054509444162249565
local_02,12,11,704,767,0.00854716170579195
local_02,12,12,768,831,0.013003651052713394
local_02,12,13,832,895,0.13420426845550537
local_02,12,14,896,904,0.13049685955047607
local_02,13,0,0,63,0.595484733581543
local_02,13,1,64,127,0.014165263622999191
local_02,13,2,128,191,0.011112676002085209
local_02,13,3,192,255,0.006996798329055309
local_02,13,4,256,319,0.011263716034591198
local_02,13,5,320,383,0.007358384784311056
local_02,13,6,384,447,0.006571618374437094
local_02,13,7,448,511,0.00425757747143507
local_02,13,8,512,575,0.005056115332990885
local_02,13,9,576,639,0.005245491862297058
local_02,13,10,640,703,0.005253937095403671
local_02,13,11,704,767,0.006720062345266342
local_02,13,12,768,831,0.016011405736207962
local_02,13,13,832,895,0.1635509431362152
local_02,13,14,896,905,0.14095130562782288
local_02,14,0,0,63,0.581189751625061
local_02,14,1,64,127,0.015908608213067055
local_02,14,2,128,191,0.012076742947101593
local_02,14,3,192,255,0.0079647246748209
local_02,14,4,256,319,0.01077132485806942
local_02,14,5,320,383,0.006677011027932167
local_02,14,6,384,447,0.006518798880279064
local_02,14,7,448,511,0.003858088981360197
local_02,14,8,512,575,0.004771711304783821
local_02,14,9,576,639,0.005225447006523609
local_02,14,10,640,703,0.004970410838723183
local_02,14,11,704,767,0.0063720885664224625
local_02,14,12,768,831,0.02019951120018959
local_02,14,13,832,895,0.23124435544013977
local_02,14,14,896,906,0.08225144445896149
local_02,15,0,0,63,0.6722639203071594
local_02,15,1,64,127,0.01058255322277546
local_02,15,2,128,191,0.006846301257610321
local_02,15,3,192,255,0.0054560075514018536
local_02,15,4,256,319,0.008819952607154846
local_02,15,5,320,383,0.005474821664392948
local_02,15,6,384,447,0.005530270282179117
local_02,15,7,448,511,0.004044633358716965
local_02,15,8,512,575,0.0045007518492639065
local_02,15,9,576,639,0.005237586330622435
local_02,15,10,640,703,0.004773432854562998
local_02,15,11,704,767,0.006305779330432415
local_02,15,12,768,831,0.014537633396685123
local_02,15,13,832,895,0.16705186665058136
local_02,15,14,896,907,0.07857447117567062
local_03,0,0,0,63,0.6030630469322205
local_03,0,1,64,127,0.018220143392682076
local_03,0,2,128,191,0.0136563740670681
local_03,0,3,192,255,0.010079076513648033
local_03,0,4,256,319,0.012061243876814842
local_03,0,5,320,383,0.0060783131048083305
local_03,0,6,384,447,0.006694614887237549
local_03,0,7,448,511,0.0052607557736337185
local_03,0,8,512,575,0.005785226356238127
local_03,0,9,576,639,0.005345503333956003
local_03,0,10,640,703,0.0072826212272048
local_03,0,11,704,767,0.00816803053021431
local_03,0,12,768,831,0.021583808586001396
local_03,0,13,832,892,0.27672120928764343
local_03,1,0,0,63,0.6304073333740234
local_03,1,1,64,127,0.01563677191734314
local_03,1,2,128,191,0.01124555990099907
local_03,1,3,192,255,0.009056386537849903
local_03,1,4,256,319,0.009400714188814163
local_03,1,5,320,383,0.005863777361810207
local_03,1,6,384,447,0.0058434889651834965
local_03,1,7,448,511,0.004553106147795916
local_03,1,8,512,575,0.005679054651409388
local_03,1,9,576,639,0.00533941388130188
local_03,1,10,640,703,0.0061682527884840965
local_03,1,11,704,767,0.0076322611421346664
local_03,1,12,768,831,0.020339038223028183
local_03,1,13,832,893,0.2628348767757416
local_03,2,0,0,63,0.6190763711929321
local_03,2,1,64,127,0.015401099808514118
local_03,2,2,128,191,0.010983548127114773
local_03,2,3,192,255,0.0088075902312994
local_03,2,4,256,319,0.010261676274240017
local_03,2,5,320,383,0.005007363855838776
local_03,2,6,384,447,0.005697747226804495
local_03,2,7,448,511,0.004627058748155832
local_03,2,8,512,575,0.0051413048058748245
local_03,2,9,576,639,0.00505450926721096
local_03,2,10,640,703,0.005893709138035774
local_03,2,11,704,767,0.007095335051417351
local_03,2,12,768,831,0.019048601388931274
local_03,2,13,832,894,0.27790412306785583
local_03,3,0,0,63,0.6010558605194092
local_03,3,1,64,127,0.016382496803998947
local_03,3,2,128,191,0.01245778240263462
local_03,3,3,192,255,0.010437486693263054
local_03,3,4,256,319,0.01042549405246973
local_03,3,5,320,383,0.005767256952822208
local_03,3,6,384,447,0.0064206477254629135
local_03,3,7,448,511,0.004411386791616678
local_03,3,8,512,575,0.005343899130821228
local_03,3,9,576,639,0.004985170904546976
local_03,3,10,640,703,0.005534658674150705
local_03,3,11,704,767,0.007239430211484432
local_03,3,12,768,831,0.019648607820272446
local_03,3,13,832,895,0.2898899018764496
local_03,4,0,0,63,0.6100736260414124
local_03,4,1,64,127,0.01688789390027523
local_03,4,2,128,191,0.011371813714504242
local_03,4,3,192,255,0.011581727303564548
local_03,4,4,256,319,0.010484662838280201
local_03,4,5,320,383,0.005920355208218098
local_03,4,6,384,447,0.007197950035333633
local_03,4,7,448,511,0.004722333513200283
local_03,4,8,512,575,0.005530272610485554
local_03,4,9,576,639,0.005382421892136335
local_03,4,10,640,703,0.005972740240395069
local_03,4,11,704,767,0.007768100127577782
local_03,4,12,768,831,0.020274542272090912
local_03,4,13,832,895,0.24714630842208862
local_03,4,14,896,896,0.02968529239296913
local_03,5,0,0,63,0.5908986926078796
local_03,5,1,64,127,0.020758572965860367
local_03,5,2,128,191,0.015799779444932938
local_03,5,3,192,255,0.01504712738096714
local_03,5,4,256,319,0.011752041056752205
local_03,5,5,320,383,0.008417095988988876
local_03,5,6,384,447,0.00929305050522089
local_03,5,7,448,511,0.005126046948134899
local_03,5,8,512,575,0.006545698270201683
local_03,5,9,576,639,0.006366083398461342
local_03,5,10,640,703,0.006631279364228249
local_03,5,11,704,767,0.008686923421919346
local_03,5,12,768,831,0.023540569469332695
local_03,5,13,832,895,0.2127227485179901
local_03,5,14,896,897,0.05841425806283951
local_03,6,0,0,63,0.6284788250923157
local_03,6,1,64,127,0.024970291182398796
local_03,6,2,128,191,0.017610013484954834
local_03,6,3,192,255,0.01468587014824152
local_03,6,4,256,319,0.012012285180389881
local_03,6,5,320,383,0.010165289044380188
local_03,6,6,384,447,0.009522567503154278
local_03,6,7,448,511,0.0054440489038825035
local_03,6,8,512,575,0.008166142739355564
local_03,6,9,576,639,0.006550343241542578
local_03,6,10,640,703,0.0075162919238209724
local_03,6,11,704,767,0.010739147663116455
local_03,6,12,768,831,0.023840272799134254
local_03,6,13,832,895,0.14949935674667358
local_03,6,14,896,898,0.07079930603504181
local_03,7,0,0,63,0.610063374042511
local_03,7,1,64,127,0.01886003464460373
local_03,7,2,128,191,0.01548414770513773
local_03,7,3,192,255,0.013783293776214123
local_03,7,4,256,319,0.011444682255387306
local_03,7,5,320,383,0.00948901753872633
local_03,7,6,384,447,0.009549761191010475
local_03,7,7,448,511,0.004781825467944145
local_03,7,8,512,575,0.006950196344405413
local_03,7,9,576,639,0.006193504203110933
local_03,7,10,640,703,0.006275025196373463
local_03,7,11,704,767,0.008805006742477417
local_03,7,12,768,831,0.02110346034169197
local_03,7,13,832,895,0.15689067542552948
local_03,7,14,896,899,0.10032597929239273
local_03,8,0,0,63,0.6594288945198059
local_03,8,1,64,127,0.017008742317557335
local_03,8,2,128,191,0.011943146586418152
local_03,8,3,192,255,0.011001799255609512
local_03,8,4,256,319,0.009882441721856594
local_03,8,5,320,383,0.007044632453471422
local_03,8,6,384,447,0.0077039580792188644
local_03,8,7,448,511,0.005036400631070137
local_03,8,8,512,575,0.006601158529520035
local_03,8,9,576,639,0.006199611816555262
local_03,8,10,640,703,0.006575443781912327
local_03,8,11,704,767,0.008273014798760414
local_03,8,12,768,831,0.018872246146202087
local_03,8,13,832,895,0.13104483485221863
local_03,8,14,896,900,0.09338360279798508
local_03,9,0,0,63,0.6285635232925415
local_03,9,1,64,127,0.023928290233016014
local_03,9,2,128,191,0.015432138927280903
local_03,9,3,192,255,0.01504555344581604
local_03,9,4,256,319,0.011023802682757378
local_03,9,5,320,383,0.009448274038732052
local_03,9,6,384,447,0.009866438806056976
local_03,9,7,448,511,0.004895772784948349
local_03,9,8,512,575,0.007101200520992279
local_03,9,9,576,639,0.006613268982619047
local_03,9,10,640,703,0.006682238075882196
local_03,9,11,704,767,0.00816301442682743
local_03,9,12,768,831,0.01933518424630165
local_03,9,13,832,895,0.12695562839508057
local_03,9,14,896,901,0.10694567859172821
local_03,10,0,0,63,0.6405308246612549
local_03,10,1,64,127,0.014688285999000072
local_03,10,2,128,191,0.010901681147515774
local_03,10,3,192,255,0.009593277238309383
local_03,10,4,256,319,0.00981004536151886
local_03,10,5,320,383,0.005847341381013393
local_03,10,6,384,447,0.006572796031832695
local_03,10,7,448,511,0.004842097405344248
local_03,10,8,512,575,0.005693245213478804
local_03,10,9,576,639,0.005797116085886955
local_03,10,10,640,703,0.006393701769411564
local_03,10,11,704,767,0.007635357789695263
local_03,10,12,768,831,0.017963597550988197
local_03,10,13,832,895,0.1404561996459961
local_03,10,14,896,902,0.11327444016933441
local_03,11,0,0,63,0.6363540887832642
local_03,11,1,64,127,0.01248538214713335
local_03,11,2,128,191,0.009920796379446983
local_03,11,3,192,255,0.008428267203271389
local_03,11,4,256,319,0.009507816284894943
local_03,11,5,320,383,0.004969247616827488
local_03,11,6,384,447,0.006259187590330839
local_03,11,7,448,511,0.0042955693788826466
local_03,11,8,512,575,0.005098310299217701
local_03,11,9,576,639,0.005652932450175285
local_03,11,10,640,703,0.0051767947152256966
local_03,11,11,704,767,0.006722747348248959
local_03,11,12,768,831,0.018448274582624435
local_03,11,13,832,895,0.1569947600364685
local_03,11,14,896,903,0.10968596488237381
local_03,12,0,0,63,0.5960940718650818
local_03,12,1,64,127,0.01626265048980713
local_03,12,2,128,191,0.013085714541375637
local_03,12,3,192,255,0.007979866117238998
local_03,12,4,256,319,0.009891487658023834
local_03,12,5,320,383,0.005221600644290447
local_03,12,6,384,447,0.005685689393430948
local_03,12,7,448,511,0.003999579232186079
local_03,12,8,512,575,0.00480969063937664
local_03,12,9,576,639,0.005246731452643871
local_03,12,10,640,703,0.005056645721197128
local_03,12,11,704,767,0.0067224581725895405
local_03,12,12,768,831,0.021234937012195587
