sample_id,step,sink_mass,recent_mass,cold_mass
early_recall_04,13,0.6154578328132629,0.2004372924566269,0.18410493433475494
early_recall_04,14,0.5800462961196899,0.2418372631072998,0.17811648547649384
early_recall_04,15,0.5508102774620056,0.2724000811576843,0.17678967118263245
early_recall_05,0,0.5739091038703918,0.2594648599624634,0.16662612557411194
early_recall_05,1,0.5692117810249329,0.2581366300582886,0.17265167832374573
early_recall_05,2,0.5827169418334961,0.24046242237091064,0.17682066559791565
early_recall_05,3,0.5929740071296692,0.23185211420059204,0.17517384886741638
early_recall_05,4,0.6004214882850647,0.2330024242401123,0.16657602787017822
early_recall_05,5,0.5621214509010315,0.2744552195072174,0.16342326998710632
early_recall_05,6,0.573219895362854,0.26093336939811707,0.16584673523902893
early_recall_05,7,0.6397293210029602,0.20414429903030396,0.15612632036209106
early_recall_05,8,0.7082916498184204,0.15198788046836853,0.13972054421901703
early_recall_05,9,0.6966320872306824,0.16392940282821655,0.13943849503993988
early_recall_05,10,0.6157776713371277,0.2274652123451233,0.15675713121891022
early_recall_05,11,0.6416040062904358,0.21616417169570923,0.14223189651966095
early_recall_05,12,0.5637829899787903,0.2819238007068634,0.1542932391166687
early_recall_05,13,0.5666516423225403,0.28861621022224426,0.14473211765289307
early_recall_05,14,0.6042841076850891,0.2858792543411255,0.1098366230726242
early_recall_05,15,0.6165359616279602,0.28064826130867004,0.10281569510698318
early_recall_06,0,0.5702686309814453,0.2587299048900604,0.17100141942501068
early_recall_06,1,0.5701181292533875,0.2547152638435364,0.1751665621995926
early_recall_06,2,0.5796911120414734,0.2334630936384201,0.18684574961662292
early_recall_06,3,0.5929259061813354,0.23339486122131348,0.173679381608963
early_recall_06,4,0.6423079967498779,0.2077581286430359,0.14993394911289215
early_recall_06,5,0.5562296509742737,0.2720479369163513,0.17172247171401978
early_recall_06,6,0.5736606121063232,0.25786978006362915,0.16846948862075806
early_recall_06,7,0.6363951563835144,0.20632770657539368,0.1572771668434143
early_recall_06,8,0.724443793296814,0.14319513738155365,0.13236106932163239
early_recall_06,9,0.654536247253418,0.1925298422574997,0.15293389558792114
early_recall_06,10,0.6324961185455322,0.21512120962142944,0.15238264203071594
early_recall_06,11,0.6611594557762146,0.20675548911094666,0.13208502531051636
early_recall_06,12,0.5609386563301086,0.2826702892780304,0.15639102458953857
early_recall_06,13,0.5574830174446106,0.2920045852661133,0.15051236748695374
early_recall_06,14,0.5973767638206482,0.28794968128204346,0.11467353999614716
early_recall_06,15,0.6179170608520508,0.2795701026916504,0.10251277685165405
early_recall_07,0,0.5740014910697937,0.261817991733551,0.1641804575920105
early_recall_07,1,0.5713568925857544,0.25340956449508667,0.17523348331451416
early_recall_07,2,0.580906093120575,0.23955440521240234,0.17953956127166748
early_recall_07,3,0.6080296635627747,0.22417061030864716,0.16779965162277222
early_recall_07,4,0.6041349768638611,0.2404797077178955,0.1553853154182434
early_recall_07,5,0.5778775811195374,0.2615991234779358,0.16052335500717163
early_recall_07,6,0.5792775750160217,0.2565622925758362,0.1641600877046585
early_recall_07,7,0.6467097997665405,0.19548188149929047,0.15780827403068542
early_recall_07,8,0.7220298051834106,0.14383375644683838,0.13413643836975098
early_recall_07,9,0.6774710416793823,0.17261439561843872,0.14991465210914612
early_recall_07,10,0.6400977969169617,0.21314969658851624,0.14675255119800568
early_recall_07,11,0.6700165867805481,0.1963634192943573,0.13361994922161102
early_recall_07,12,0.5768817663192749,0.27119097113609314,0.151927188038826
early_recall_07,13,0.5651265978813171,0.2898695170879364,0.145004004240036
early_recall_07,14,0.6030913591384888,0.29057207703590393,0.10633664578199387
early_recall_07,15,0.6204712986946106,0.28274351358413696,0.09678514301776886
early_recall_08,0,0.5753054022789001,0.2596079707145691,0.16508662700653076
early_recall_08,1,0.5705171823501587,0.25579047203063965,0.1736922711133957
early_recall_08,2,0.5890390276908875,0.2352856695652008,0.17567525804042816
early_recall_08,3,0.606273353099823,0.2285185158252716,0.16520808637142181
early_recall_08,4,0.6064109802246094,0.22115138173103333,0.1724376678466797
early_recall_08,5,0.558598518371582,0.27215588092803955,0.16924554109573364
early_recall_08,6,0.5774710774421692,0.25684869289398193,0.1656801849603653
early_recall_08,7,0.6488922834396362,0.2011277973651886,0.14997996389865875
early_recall_08,8,0.7190201282501221,0.14188136160373688,0.13909855484962463
early_recall_08,9,0.7097104787826538,0.14916005730628967,0.1411295086145401
early_recall_08,10,0.6476287841796875,0.19752007722854614,0.15485116839408875
early_recall_08,11,0.6219292879104614,0.22208666801452637,0.15598419308662415
early_recall_08,12,0.6511167287826538,0.20614385604858398,0.1427394449710846
early_recall_08,13,0.5672308206558228,0.2745007872581482,0.15826848149299622
early_recall_08,14,0.5684041380882263,0.2889096736907959,0.14268611371517181
early_recall_08,15,0.6056118011474609,0.2884509563446045,0.10593730211257935
early_recall_09,0,0.5730701088905334,0.2568454146385193,0.17008449137210846
early_recall_09,1,0.567888617515564,0.2593027353286743,0.1728086769580841
early_recall_09,2,0.5762395858764648,0.24062494933605194,0.18313544988632202
early_recall_09,3,0.5921041965484619,0.23822608590126038,0.16966970264911652
early_recall_09,4,0.6050030589103699,0.22601723670959473,0.1689797341823578
early_recall_09,5,0.5554490685462952,0.27938854694366455,0.1651623696088791
early_recall_09,6,0.5757792592048645,0.2589592933654785,0.16526144742965698
early_recall_09,7,0.6532880067825317,0.1990397572517395,0.14767210185527802
early_recall_09,8,0.6977590918540955,0.15600760281085968,0.14623329043388367
early_recall_09,9,0.615271270275116,0.2279224395751953,0.15680626034736633
early_recall_09,10,0.6116928458213806,0.20659062266349792,0.18171659111976624
early_recall_09,11,0.640289306640625,0.22219449281692505,0.13751614093780518
early_recall_09,12,0.5606710910797119,0.28109100461006165,0.1582379937171936
early_recall_09,13,0.5592650771141052,0.29301825165748596,0.14771679043769836
early_recall_09,14,0.6017093658447266,0.2901592552661896,0.1081312745809555
early_recall_09,15,0.6174014806747437,0.2826155424118042,0.0999830961227417
early_recall_10,0,0.5766513347625732,0.25458258390426636,0.16876628994941711
early_recall_10,1,0.5686739087104797,0.25564882159233093,0.17567729949951172
early_recall_10,2,0.5851805806159973,0.2344115823507309,0.1804078072309494
early_recall_10,3,0.5973986983299255,0.2346782088279724,0.16792313754558563
early_recall_10,4,0.602936863899231,0.24412384629249573,0.15293923020362854
early_recall_10,5,0.561891496181488,0.2735753059387207,0.1645331233739853
early_recall_10,6,0.578269362449646,0.25875192880630493,0.16297873854637146
early_recall_10,7,0.6494207978248596,0.1948988437652588,0.15568041801452637
early_recall_10,8,0.7084531784057617,0.15261685848236084,0.13892993330955505
early_recall_10,9,0.6581268906593323,0.18300722539424896,0.15886573493480682
early_recall_10,10,0.6190016269683838,0.22659412026405334,0.15440422296524048
early_recall_10,11,0.6355446577072144,0.21297457814216614,0.1514807939529419
early_recall_10,12,0.6530347466468811,0.2160237580537796,0.13094154000282288
early_recall_10,13,0.5711637139320374,0.2791669964790344,0.14966930449008942
early_recall_10,14,0.568680465221405,0.2903009057044983,0.14101867377758026
early_recall_10,15,0.6050050258636475,0.28823721408843994,0.1067577600479126
middle_recall_01,0,0.5854754447937012,0.24062897264957428,0.1738954782485962
middle_recall_01,1,0.5961222648620605,0.22937272489070892,0.17450504004955292
middle_recall_01,2,0.5539347529411316,0.2650020718574524,0.18106302618980408
middle_recall_01,3,0.5721628665924072,0.2646214962005615,0.16321566700935364
middle_recall_01,4,0.5749169588088989,0.255718469619751,0.1693645566701889
middle_recall_01,5,0.6445478796958923,0.1787441372871399,0.17670799791812897
middle_recall_01,6,0.5361407399177551,0.2863040268421173,0.17755532264709473
middle_recall_01,7,0.5632856488227844,0.24364057183265686,0.1930738389492035
middle_recall_01,8,0.6406633853912354,0.1770859956741333,0.18225055932998657
middle_recall_01,9,0.6990807056427002,0.16566169261932373,0.13525767624378204
middle_recall_01,10,0.5938246846199036,0.21587033569812775,0.19030499458312988
middle_recall_01,11,0.5786145329475403,0.24874132871627808,0.17264419794082642
middle_recall_01,12,0.5643134713172913,0.2775522768497467,0.15813422203063965
middle_recall_01,13,0.617730975151062,0.27758628129959106,0.10468275845050812
middle_recall_01,14,0.6310992240905762,0.2684656083583832,0.10043518245220184
middle_recall_01,15,0.708052396774292,0.1800599843263626,0.11188755184412003
middle_recall_02,0,0.6125617027282715,0.19225507974624634,0.19518323242664337
middle_recall_02,1,0.6624151468276978,0.16299888491630554,0.17458593845367432
middle_recall_02,2,0.5890602469444275,0.210534006357193,0.20040571689605713
middle_recall_02,3,0.5542669892311096,0.25435489416122437,0.19137819111347198
middle_recall_02,4,0.5524776577949524,0.2781819701194763,0.1693403571844101
middle_recall_02,5,0.6271404027938843,0.272083044052124,0.10077665001153946
middle_recall_02,6,0.6424129605293274,0.26162946224212646,0.09595754742622375
middle_recall_02,7,0.7136485576629639,0.17854179441928864,0.10780960321426392
middle_recall_02,8,0.6771929860115051,0.1975550800561905,0.12525174021720886
middle_recall_02,9,0.7188681960105896,0.19637662172317505,0.08475513756275177
middle_recall_02,10,0.693494975566864,0.21622556447982788,0.09027951955795288
middle_recall_02,11,0.654008150100708,0.2248060405254364,0.12118571996688843
middle_recall_02,12,0.6659236550331116,0.22563287615776062,0.10844342410564423
middle_recall_02,13,0.6700590252876282,0.21709144115447998,0.11284949630498886
middle_recall_02,14,0.6367544531822205,0.2372889518737793,0.12595665454864502
middle_recall_02,15,0.6677521467208862,0.219124436378479,0.11312352120876312
middle_recall_03,0,0.5863235592842102,0.23914405703544617,0.17453235387802124
middle_recall_03,1,0.5973250865936279,0.23192840814590454,0.1707465648651123
middle_recall_03,2,0.5581226944923401,0.2656046152114868,0.17627260088920593
middle_recall_03,3,0.5802811980247498,0.26059743762016296,0.15912145376205444
middle_recall_03,4,0.5951365828514099,0.2493571937084198,0.15550631284713745
middle_recall_03,5,0.555610716342926,0.27247193455696106,0.17191730439662933
middle_recall_03,6,0.5667404532432556,0.2358342409133911,0.19742530584335327
middle_recall_03,7,0.6583597660064697,0.1873534619808197,0.1542867124080658
middle_recall_03,8,0.6297788619995117,0.1882825493812561,0.18193863332271576
middle_recall_03,9,0.6600121855735779,0.18807271122932434,0.15191508829593658
middle_recall_03,10,0.5952109694480896,0.2548772394657135,0.14991183578968048
middle_recall_03,11,0.5698784589767456,0.2773279845714569,0.15279367566108704
middle_recall_03,12,0.6188727021217346,0.27910974621772766,0.10201758146286011
middle_recall_03,13,0.6336007714271545,0.2681952714920044,0.09820389747619629
middle_recall_03,14,0.712386429309845,0.18132680654525757,0.10628674179315567
middle_recall_03,15,0.675787627696991,0.20091912150382996,0.12329324334859848
middle_recall_04,0,0.5812067985534668,0.24302075803279877,0.1757725179195404
middle_recall_04,1,0.5902885794639587,0.23723410069942474,0.1724773794412613
middle_recall_04,2,0.5483759641647339,0.2757069170475006,0.1759171485900879
middle_recall_04,3,0.5726109743118286,0.2672872245311737,0.16010184586048126
middle_recall_04,4,0.5765916705131531,0.26205241680145264,0.1613558828830719
middle_recall_04,5,0.618509829044342,0.21294081211090088,0.16854923963546753
middle_recall_04,6,0.61928391456604,0.21837472915649414,0.16234135627746582
middle_recall_04,7,0.5268917083740234,0.30001795291900635,0.17309027910232544
middle_recall_04,8,0.5484926104545593,0.2533882260322571,0.1981191188097
middle_recall_04,9,0.5970524549484253,0.21255311369895935,0.19039440155029297
middle_recall_04,10,0.6595346331596375,0.1945660561323166,0.14589929580688477
middle_recall_04,11,0.6111508011817932,0.21690823137760162,0.17194104194641113
middle_recall_04,12,0.5734900832176208,0.25952666997909546,0.16698318719863892
middle_recall_04,13,0.5476852059364319,0.2977624833583832,0.1545523703098297
middle_recall_04,14,0.6048973798751831,0.28973388671875,0.10536879301071167
middle_recall_04,15,0.616980254650116,0.2782479226589203,0.10477178543806076
middle_recall_05,0,0.6927571296691895,0.1731342077255249,0.13410866260528564
middle_recall_05,1,0.602009117603302,0.2075132578611374,0.19047772884368896
middle_recall_05,2,0.6647970080375671,0.18523088097572327,0.1499721109867096
middle_recall_05,3,0.5860005021095276,0.22305256128311157,0.19094696640968323
middle_recall_05,4,0.564674437046051,0.26522231101989746,0.17010313272476196
middle_recall_05,5,0.6106093525886536,0.27856969833374023,0.11082092672586441
middle_recall_05,6,0.6228662133216858,0.27290046215057373,0.10423332452774048
middle_recall_05,7,0.7074508666992188,0.17892268300056458,0.1136263906955719
middle_recall_05,8,0.6686700582504272,0.19881446659564972,0.13251543045043945
middle_recall_05,9,0.710590660572052,0.1970628798007965,0.09234638512134552
middle_recall_05,10,0.6880684494972229,0.21725770831108093,0.0946737676858902
middle_recall_05,11,0.6454536318778992,0.22550559043884277,0.12904082238674164
middle_recall_05,12,0.6584177017211914,0.22624164819717407,0.11534062027931213
middle_recall_05,13,0.6669025421142578,0.2166890799999237,0.11640842258930206
middle_recall_05,14,0.6304764747619629,0.23895949125289917,0.13056394457817078
middle_recall_05,15,0.6657622456550598,0.21880893409252167,0.11542882770299911
