sample_id,step,chunk_id,token_start,token_end,importance
local_01,13,7,448,511,0.004618780687451363
local_01,13,8,512,575,0.004999875091016293
local_01,13,9,576,639,0.008553717285394669
local_01,13,10,640,703,0.11076342314481735
local_01,13,11,704,725,0.480886846780777
local_01,14,0,0,63,0.3057292401790619
local_01,14,1,64,127,0.02097317948937416
local_01,14,2,128,191,0.026992719620466232
local_01,14,3,192,255,0.013630259782075882
local_01,14,4,256,319,0.015279106795787811
local_01,14,5,320,383,0.006788462866097689
local_01,14,6,384,447,0.0055157942697405815
local_01,14,7,448,511,0.005263958126306534
local_01,14,8,512,575,0.0054657841101288795
local_01,14,9,576,639,0.009715977124869823
local_01,14,10,640,703,0.10774614661931992
local_01,14,11,704,726,0.4768993854522705
local_01,15,0,0,63,0.3244446814060211
local_01,15,1,64,127,0.014476467855274677
local_01,15,2,128,191,0.02247365191578865
local_01,15,3,192,255,0.012518379837274551
local_01,15,4,256,319,0.014586009085178375
local_01,15,5,320,383,0.007034256123006344
local_01,15,6,384,447,0.005061918869614601
local_01,15,7,448,511,0.004961914382874966
local_01,15,8,512,575,0.005245360545814037
local_01,15,9,576,639,0.009113804437220097
local_01,15,10,640,703,0.09660936892032623
local_01,15,11,704,727,0.4834742844104767
local_02,0,0,0,63,0.2828279435634613
local_02,0,1,64,127,0.02447926625609398
local_02,0,2,128,191,0.029921595007181168
local_02,0,3,192,255,0.019820235669612885
local_02,0,4,256,319,0.013967838138341904
local_02,0,5,320,383,0.008514311164617538
local_02,0,6,384,447,0.0067259143106639385
local_02,0,7,448,511,0.00600416911765933
local_02,0,8,512,575,0.0067236293107271194
local_02,0,9,576,639,0.011431219056248665
local_02,0,10,640,703,0.20082056522369385
local_02,0,11,704,714,0.3887633681297302
local_02,1,0,0,63,0.32643386721611023
local_02,1,1,64,127,0.017920926213264465
local_02,1,2,128,191,0.025403853505849838
local_02,1,3,192,255,0.019679684191942215
local_02,1,4,256,319,0.016206946223974228
local_02,1,5,320,383,0.008033644407987595
local_02,1,6,384,447,0.007094315718859434
local_02,1,7,448,511,0.005313650704920292
local_02,1,8,512,575,0.007081839255988598
local_02,1,9,576,639,0.010172952897846699
local_02,1,10,640,703,0.20986561477184296
local_02,1,11,704,715,0.34679266810417175
local_02,2,0,0,63,0.32828208804130554
local_02,2,1,64,127,0.015021728351712227
local_02,2,2,128,191,0.017870374023914337
local_02,2,3,192,255,0.01762441173195839
local_02,2,4,256,319,0.0156854335218668
local_02,2,5,320,383,0.009632713161408901
local_02,2,6,384,447,0.007146264426410198
local_02,2,7,448,511,0.006083405576646328
local_02,2,8,512,575,0.0077590253204107285
local_02,2,9,576,639,0.011941156350076199
local_02,2,10,640,703,0.15782573819160461
local_02,2,11,704,716,0.40512773394584656
local_02,3,0,0,63,0.32445934414863586
local_02,3,1,64,127,0.017704572528600693
local_02,3,2,128,191,0.016190266236662865
local_02,3,3,192,255,0.015611112117767334
local_02,3,4,256,319,0.014166897162795067
local_02,3,5,320,383,0.008110041730105877
local_02,3,6,384,447,0.00597789091989398
local_02,3,7,448,511,0.005934689659625292
local_02,3,8,512,575,0.006940362975001335
local_02,3,9,576,639,0.012494856491684914
local_02,3,10,640,703,0.16271498799324036
local_02,3,11,704,717,0.40969493985176086
local_02,4,0,0,63,0.311344712972641
local_02,4,1,64,127,0.02661491557955742
local_02,4,2,128,191,0.029578687623143196
local_02,4,3,192,255,0.015878405421972275
local_02,4,4,256,319,0.013010848313570023
local_02,4,5,320,383,0.006680043414235115
local_02,4,6,384,447,0.005148852709680796
local_02,4,7,448,511,0.004915746860206127
local_02,4,8,512,575,0.00524805998429656
local_02,4,9,576,639,0.009548701345920563
local_02,4,10,640,703,0.16701725125312805
local_02,4,11,704,718,0.405013769865036
local_02,5,0,0,63,0.3159385323524475
local_02,5,1,64,127,0.034816086292266846
local_02,5,2,128,191,0.02975272573530674
local_02,5,3,192,255,0.015224282629787922
local_02,5,4,256,319,0.013094189576804638
local_02,5,5,320,383,0.006625739857554436
local_02,5,6,384,447,0.005368143320083618
local_02,5,7,448,511,0.0055564409121870995
local_02,5,8,512,575,0.005872257519513369
local_02,5,9,576,639,0.009642429649829865
local_02,5,10,640,703,0.18401306867599487
local_02,5,11,704,719,0.3740960955619812
local_02,6,0,0,63,0.34788036346435547
local_02,6,1,64,127,0.047662004828453064
local_02,6,2,128,191,0.04473163187503815
local_02,6,3,192,255,0.020039310678839684
local_02,6,4,256,319,0.014434460550546646
local_02,6,5,320,383,0.007926938124001026
local_02,6,6,384,447,0.005511089228093624
local_02,6,7,448,511,0.00502817751839757
local_02,6,8,512,575,0.006303292699158192
local_02,6,9,576,639,0.009504493325948715
local_02,6,10,640,703,0.12881284952163696
local_02,6,11,704,720,0.36216533184051514
local_02,7,0,0,63,0.38140761852264404
local_02,7,1,64,127,0.03952158987522125
local_02,7,2,128,191,0.040783025324344635
local_02,7,3,192,255,0.018442433327436447
local_02,7,4,256,319,0.014976195991039276
local_02,7,5,320,383,0.006979823112487793
local_02,7,6,384,447,0.0053474996238946915
local_02,7,7,448,511,0.0053535341285169125
local_02,7,8,512,575,0.005485729314386845
local_02,7,9,576,639,0.009086648002266884
local_02,7,10,640,703,0.1148783341050148
local_02,7,11,704,721,0.35773757100105286
local_02,8,0,0,63,0.3993603587150574
local_02,8,1,64,127,0.028566541150212288
local_02,8,2,128,191,0.02485743537545204
local_02,8,3,192,255,0.015028689987957478
local_02,8,4,256,319,0.015579194761812687
local_02,8,5,320,383,0.007808777503669262
local_02,8,6,384,447,0.005695738829672337
local_02,8,7,448,511,0.005757926031947136
local_02,8,8,512,575,0.0059328628703951836
local_02,8,9,576,639,0.01005434338003397
local_02,8,10,640,703,0.11023710668087006
local_02,8,11,704,722,0.37112101912498474
local_02,9,0,0,63,0.31098607182502747
local_02,9,1,64,127,0.013266311958432198
local_02,9,2,128,191,0.020042382180690765
local_02,9,3,192,255,0.013444607146084309
local_02,9,4,256,319,0.013342928141355515
local_02,9,5,320,383,0.006673365831375122
local_02,9,6,384,447,0.005558667704463005
local_02,9,7,448,511,0.005320833995938301
local_02,9,8,512,575,0.0059425500221550465
local_02,9,9,576,639,0.010743198916316032
local_02,9,10,640,703,0.1509363055229187
local_02,9,11,704,723,0.44374266266822815
local_02,10,0,0,63,0.45406031608581543
local_02,10,1,64,127,0.005493368022143841
local_02,10,2,128,191,0.007492314092814922
local_02,10,3,192,255,0.012601165100932121
local_02,10,4,256,319,0.013251789845526218
local_02,10,5,320,383,0.006863628048449755
local_02,10,6,384,447,0.0047608171589672565
local_02,10,7,448,511,0.004190608859062195
local_02,10,8,512,575,0.004571402445435524
local_02,10,9,576,639,0.008671780116856098
local_02,10,10,640,703,0.10063225030899048
local_02,10,11,704,724,0.37741056084632874
local_02,11,0,0,63,0.272433340549469
local_02,11,1,64,127,0.014015352353453636
local_02,11,2,128,191,0.022526707500219345
local_02,11,3,192,255,0.01384268794208765
local_02,11,4,256,319,0.014254199340939522
local_02,11,5,320,383,0.007243714295327663
local_02,11,6,384,447,0.005698343738913536
local_02,11,7,448,511,0.0054343026131391525
local_02,11,8,512,575,0.005915931425988674
local_02,11,9,576,639,0.010988211259245872
local_02,11,10,640,703,0.1610032618045807
local_02,11,11,704,725,0.46664389967918396
local_02,12,0,0,63,0.2888968586921692
local_02,12,1,64,127,0.012462159618735313
local_02,12,2,128,191,0.020194822922348976
local_02,12,3,192,255,0.015537334606051445
local_02,12,4,256,319,0.016793660819530487
local_02,12,5,320,383,0.007791011594235897
local_02,12,6,384,447,0.00631933705881238
local_02,12,7,448,511,0.0051580327562987804
local_02,12,8,512,575,0.006111054215580225
local_02,12,9,576,639,0.009786320850253105
local_02,12,10,640,703,0.13585951924324036
local_02,12,11,704,726,0.475089967250824
local_02,13,0,0,63,0.3235441744327545
local_02,13,1,64,127,0.009166033938527107
local_02,13,2,128,191,0.012836037203669548
local_02,13,3,192,255,0.012545659206807613
local_02,13,4,256,319,0.014471767470240593
local_02,13,5,320,383,0.0076128398068249226
local_02,13,6,384,447,0.00549909844994545
local_02,13,7,448,511,0.005435587372630835
local_02,13,8,512,575,0.005743962246924639
local_02,13,9,576,639,0.009773842990398407
local_02,13,10,640,703,0.12090390920639038
local_02,13,11,704,727,0.47246718406677246
local_02,14,0,0,63,0.34789010882377625
local_02,14,1,64,127,0.016264306381344795
local_02,14,2,128,191,0.019577883183956146
local_02,14,3,192,255,0.012083114124834538
local_02,14,4,256,319,0.013858138583600521
local_02,14,5,320,383,0.006379569880664349
local_02,14,6,384,447,0.00476582907140255
local_02,14,7,448,511,0.004620881751179695
local_02,14,8,512,575,0.004584432579576969
local_02,14,9,576,639,0.008228445425629616
local_02,14,10,640,703,0.10136064887046814
local_02,14,11,704,728,0.46038657426834106
local_02,15,0,0,63,0.32982367277145386
local_02,15,1,64,127,0.026706445962190628
local_02,15,2,128,191,0.024768808856606483
local_02,15,3,192,255,0.012992271222174168
local_02,15,4,256,319,0.013933587819337845
local_02,15,5,320,383,0.006396910175681114
local_02,15,6,384,447,0.004928157199174166
local_02,15,7,448,511,0.004976678639650345
local_02,15,8,512,575,0.0048343525268137455
local_02,15,9,576,639,0.00793903786689043
local_02,15,10,640,703,0.09406501054763794
local_02,15,11,704,729,0.46863508224487305
local_03,0,0,0,63,0.2830844521522522
local_03,0,1,64,127,0.03045658767223358
local_03,0,2,128,191,0.02281949855387211
local_03,0,3,192,255,0.020078163594007492
local_03,0,4,256,319,0.014278937131166458
local_03,0,5,320,383,0.008024841547012329
local_03,0,6,384,447,0.006839005276560783
local_03,0,7,448,511,0.006039833649992943
local_03,0,8,512,575,0.006917988881468773
local_03,0,9,576,639,0.01075212936848402
local_03,0,10,640,703,0.19175006449222565
local_03,0,11,704,715,0.3989585041999817
local_03,1,0,0,63,0.3314942419528961
local_03,1,1,64,127,0.023075196892023087
local_03,1,2,128,191,0.01873309165239334
local_03,1,3,192,255,0.020088981837034225
local_03,1,4,256,319,0.016370635479688644
local_03,1,5,320,383,0.007369708735495806
local_03,1,6,384,447,0.006939508020877838
local_03,1,7,448,511,0.005281813908368349
local_03,1,8,512,575,0.006993256043642759
local_03,1,9,576,639,0.009473856538534164
local_03,1,10,640,703,0.19975335896015167
local_03,1,11,704,716,0.3544263541698456
local_03,2,0,0,63,0.3350207805633545
local_03,2,1,64,127,0.016242630779743195
local_03,2,2,128,191,0.016467448323965073
local_03,2,3,192,255,0.017241548746824265
local_03,2,4,256,319,0.01543416827917099
local_03,2,5,320,383,0.009137716144323349
local_03,2,6,384,447,0.006698879413306713
local_03,2,7,448,511,0.006291295401751995
local_03,2,8,512,575,0.0070104156620800495
local_03,2,9,576,639,0.011198319494724274
local_03,2,10,640,703,0.14701059460639954
local_03,2,11,704,717,0.41224610805511475
local_03,3,0,0,63,0.32356223464012146
local_03,3,1,64,127,0.01926477439701557
local_03,3,2,128,191,0.016377801075577736
local_03,3,3,192,255,0.01509467326104641
local_03,3,4,256,319,0.014524891972541809
local_03,3,5,320,383,0.00799395702779293
local_03,3,6,384,447,0.00595826143398881
local_03,3,7,448,511,0.005901829339563847
local_03,3,8,512,575,0.006512749008834362
local_03,3,9,576,639,0.011661399155855179
local_03,3,10,640,703,0.14827346801757812
local_03,3,11,704,718,0.4248740077018738
local_03,4,0,0,63,0.326774924993515
local_03,4,1,64,127,0.0340956412255764
local_03,4,2,128,191,0.02456745319068432
local_03,4,3,192,255,0.015405728481709957
local_03,4,4,256,319,0.013120153918862343
local_03,4,5,320,383,0.0061659300699830055
local_03,4,6,384,447,0.0049837250262498856
local_03,4,7,448,511,0.004816586151719093
local_03,4,8,512,575,0.005318739451467991
local_03,4,9,576,639,0.009578813798725605
local_03,4,10,640,703,0.14500293135643005
local_03,4,11,704,719,0.41016942262649536
local_03,5,0,0,63,0.3454076945781708
local_03,5,1,64,127,0.041565194725990295
local_03,5,2,128,191,0.02593214064836502
local_03,5,3,192,255,0.016270190477371216
local_03,5,4,256,319,0.013845271430909634
local_03,5,5,320,383,0.006438891403377056
local_03,5,6,384,447,0.0056841690093278885
local_03,5,7,448,511,0.005360224284231663
local_03,5,8,512,575,0.006433791946619749
local_03,5,9,576,639,0.009987094439566135
local_03,5,10,640,703,0.13476988673210144
local_03,5,11,704,720,0.38830554485321045
local_03,6,0,0,63,0.3770766258239746
local_03,6,1,64,127,0.02182268351316452
local_03,6,2,128,191,0.020766252651810646
local_03,6,3,192,255,0.01222577877342701
local_03,6,4,256,319,0.01353629119694233
local_03,6,5,320,383,0.006345274858176708
local_03,6,6,384,447,0.00495243351906538
local_03,6,7,448,511,0.004862658679485321
local_03,6,8,512,575,0.005179231986403465
local_03,6,9,576,639,0.009260885417461395
local_03,6,10,640,703,0.12449444085359573
local_03,6,11,704,721,0.39947745203971863
local_03,7,0,0,63,0.3618896007537842
local_03,7,1,64,127,0.02725551463663578
local_03,7,2,128,191,0.018665313720703125
local_03,7,3,192,255,0.013977773487567902
local_03,7,4,256,319,0.01272462960332632
local_03,7,5,320,383,0.006412044167518616
local_03,7,6,384,447,0.005798212718218565
local_03,7,7,448,511,0.005384826101362705
local_03,7,8,512,575,0.00605649733915925
local_03,7,9,576,639,0.010852470062673092
local_03,7,10,640,703,0.11996175348758698
local_03,7,11,704,722,0.41102126240730286
local_03,8,0,0,63,0.45095908641815186
local_03,8,1,64,127,0.011501996777951717
local_03,8,2,128,191,0.009191256016492844
local_03,8,3,192,255,0.014004973694682121
local_03,8,4,256,319,0.013364030979573727
local_03,8,5,320,383,0.006111925467848778
local_03,8,6,384,447,0.004695161245763302
local_03,8,7,448,511,0.00426880270242691
local_03,8,8,512,575,0.004646342247724533
local_03,8,9,576,639,0.008047699928283691
local_03,8,10,640,703,0.09184300899505615
local_03,8,11,704,723,0.38136571645736694
local_03,9,0,0,63,0.32527923583984375
local_03,9,1,64,127,0.022912651300430298
local_03,9,2,128,191,0.0160309299826622
local_03,9,3,192,255,0.014110303483903408
local_03,9,4,256,319,0.014024702832102776
local_03,9,5,320,383,0.006647970527410507
local_03,9,6,384,447,0.005536118522286415
local_03,9,7,448,511,0.004849908407777548
local_03,9,8,512,575,0.00541088217869401
local_03,9,9,576,639,0.008768543601036072
local_03,9,10,640,703,0.12550806999206543
local_03,9,11,704,724,0.4509206712245941
local_03,10,0,0,63,0.3230764865875244
local_03,10,1,64,127,0.025397904217243195
local_03,10,2,128,191,0.01962318830192089
local_03,10,3,192,255,0.01800432614982128
local_03,10,4,256,319,0.01760038360953331
local_03,10,5,320,383,0.00784594751894474
local_03,10,6,384,447,0.006642171181738377
local_03,10,7,448,511,0.005243441555649042
local_03,10,8,512,575,0.006330638192594051
local_03,10,9,576,639,0.008888929150998592
local_03,10,10,640,703,0.1231047734618187
local_03,10,11,704,725,0.4382418692111969
local_03,11,0,0,63,0.3252386450767517
local_03,11,1,64,127,0.019225722178816795
local_03,11,2,128,191,0.016906997188925743
local_03,11,3,192,255,0.01596144773066044
local_03,11,4,256,319,0.01671583577990532
local_03,11,5,320,383,0.009832799434661865
local_03,11,6,384,447,0.007026614621281624
local_03,11,7,448,511,0.0066675301641225815
local_03,11,8,512,575,0.0069794971495866776
local_03,11,9,576,639,0.010647570714354515
local_03,11,10,640,703,0.1040419340133667
local_03,11,11,704,726,0.46075543761253357
local_03,12,0,0,63,0.30710217356681824
local_03,12,1,64,127,0.018613390624523163
local_03,12,2,128,191,0.016002969816327095
local_03,12,3,192,255,0.013569437898695469
local_03,12,4,256,319,0.015834970399737358
local_03,12,5,320,383,0.008505076169967651
local_03,12,6,384,447,0.006149057298898697
local_03,12,7,448,511,0.006083227694034576
local_03,12,8,512,575,0.006475050467997789
local_03,12,9,576,639,0.010986137203872204
local_03,12,10,640,703,0.10215158760547638
local_03,12,11,704,727,0.4885268807411194
local_03,13,0,0,63,0.31294530630111694
local_03,13,1,64,127,0.022330958396196365
local_03,13,2,128,191,0.017372984439134598
local_03,13,3,192,255,0.012929350137710571
local_03,13,4,256,319,0.013994432985782623
local_03,13,5,320,383,0.006309375166893005
local_03,13,6,384,447,0.004935470875352621
local_03,13,7,448,511,0.004690670408308506
local_03,13,8,512,575,0.005109881516546011
local_03,13,9,576,639,0.008721614256501198
local_03,13,10,640,703,0.09544520080089569
local_03,13,11,704,728,0.49521470069885254
local_03,14,0,0,63,0.3114461600780487
local_03,14,1,64,127,0.026639634743332863
local_03,14,2,128,191,0.017772741615772247
local_03,14,3,192,255,0.012999814935028553
local_03,14,4,256,319,0.015235286206007004
local_03,14,5,320,383,0.006576351821422577
local_03,14,6,384,447,0.0056151458993554115
local_03,14,7,448,511,0.005242512561380863
local_03,14,8,512,575,0.00618043914437294
local_03,14,9,576,639,0.009347879327833652
local_03,14,10,640,703,0.09442400932312012
local_03,14,11,704,729,0.48851996660232544
local_03,15,0,0,63,0.3274867534637451
local_03,15,1,64,127,0.017016902565956116
local_03,15,2,128,191,0.017487790435552597
local_03,15,3,192,255,0.011589640751481056
local_03,15,4,256,319,0.01529153436422348
local_03,15,5,320,383,0.007061508484184742
local_03,15,6,384,447,0.0052246409468352795
local_03,15,7,448,511,0.004960920196026564
local_03,15,8,512,575,0.005345896817743778
local_03,15,9,576,639,0.009029160253703594
local_03,15,10,640,703,0.0884750485420227
local_03,15,11,704,730,0.49103015661239624
local_04,0,0,0,63,0.2925330102443695
local_04,0,1,64,127,0.03479452803730965
local_04,0,2,128,191,0.02350621297955513
local_04,0,3,192,255,0.021803375333547592
local_04,0,4,256,319,0.013334499672055244
local_04,0,5,320,383,0.007834580726921558
local_04,0,6,384,447,0.006402188912034035
local_04,0,7,448,511,0.005968356505036354
local_04,0,8,512,575,0.007447272539138794
local_04,0,9,576,639,0.024433225393295288
local_04,0,10,640,700,0.5619427561759949
local_04,1,0,0,63,0.3363986015319824
local_04,1,1,64,127,0.022324007004499435
local_04,1,2,128,191,0.018509438261389732
local_04,1,3,192,255,0.024973126128315926
local_04,1,4,256,319,0.014062956906855106
local_04,1,5,320,383,0.008641410619020462
local_04,1,6,384,447,0.005666812881827354
local_04,1,7,448,511,0.005289485212415457
local_04,1,8,512,575,0.007521158549934626
local_04,1,9,576,639,0.023418109863996506
local_04,1,10,640,701,0.5331948399543762
local_04,2,0,0,63,0.3387790620326996
local_04,2,1,64,127,0.01663132943212986
local_04,2,2,128,191,0.017963428050279617
local_04,2,3,192,255,0.02184881642460823
local_04,2,4,256,319,0.013926055282354355
local_04,2,5,320,383,0.009609085507690907
local_04,2,6,384,447,0.006187456659972668
local_04,2,7,448,511,0.006801309995353222
local_04,2,8,512,575,0.007617853116244078
local_04,2,9,576,639,0.02283593639731407
local_04,2,10,640,702,0.5377996563911438
local_04,3,0,0,63,0.3276480436325073
local_04,3,1,64,127,0.021144764497876167
local_04,3,2,128,191,0.017696749418973923
local_04,3,3,192,255,0.01797272264957428
local_04,3,4,256,319,0.013192625716328621
local_04,3,5,320,383,0.007960380986332893
local_04,3,6,384,447,0.005923490040004253
local_04,3,7,448,511,0.006331522949039936
local_04,3,8,512,575,0.007306222803890705
local_04,3,9,576,639,0.021652353927493095
local_04,3,10,640,703,0.5531712174415588
local_04,4,0,0,63,0.3336770236492157
local_04,4,1,64,127,0.03970804810523987
local_04,4,2,128,191,0.02469423972070217
local_04,4,3,192,255,0.019116312265396118
local_04,4,4,256,319,0.011773547157645226
local_04,4,5,320,383,0.0061827898025512695
local_04,4,6,384,447,0.004895780235528946
local_04,4,7,448,511,0.004979478660970926
local_04,4,8,512,575,0.005736852064728737
local_04,4,9,576,639,0.0194220133125782
local_04,4,10,640,703,0.4626253843307495
local_04,4,11,704,704,0.06718858331441879
local_04,5,0,0,63,0.35293176770210266
local_04,5,1,64,127,0.04385645315051079
local_04,5,2,128,191,0.02570275589823723
local_04,5,3,192,255,0.02055925503373146
local_04,5,4,256,319,0.012328370474278927
local_04,5,5,320,383,0.00696806563064456
local_04,5,6,384,447,0.005356065928936005
local_04,5,7,448,511,0.005484168417751789
local_04,5,8,512,575,0.006848136894404888
local_04,5,9,576,639,0.019372649490833282
local_04,5,10,640,703,0.352189302444458
local_04,5,11,704,705,0.14840303361415863
local_04,6,0,0,63,0.3811838626861572
local_04,6,1,64,127,0.021908577531576157
local_04,6,2,128,191,0.02114606648683548
local_04,6,3,192,255,0.015495115891098976
local_04,6,4,256,319,0.011935733258724213
local_04,6,5,320,383,0.006425921805202961
local_04,6,6,384,447,0.005059567280113697
local_04,6,7,448,511,0.0049679032526910305
local_04,6,8,512,575,0.005695880390703678
local_04,6,9,576,639,0.01932508870959282
local_04,6,10,640,703,0.29647696018218994
local_04,6,11,704,706,0.21037928760051727
local_04,7,0,0,63,0.36614492535591125
local_04,7,1,64,127,0.03283505514264107
local_04,7,2,128,191,0.019526759162545204
local_04,7,3,192,255,0.01612848974764347
local_04,7,4,256,319,0.012029866687953472
local_04,7,5,320,383,0.006616133730858564
local_04,7,6,384,447,0.006020884029567242
