sample_id,step,chunk_id,token_start,token_end,importance
local_03,0,11,704,767,0.01315576396882534
local_03,0,12,768,831,0.02518054097890854
local_03,0,13,832,892,0.3909860849380493
local_03,1,0,0,63,0.5064996480941772
local_03,1,1,64,127,0.01117622759193182
local_03,1,2,128,191,0.011356156319379807
local_03,1,3,192,255,0.008107048459351063
local_03,1,4,256,319,0.007277190685272217
local_03,1,5,320,383,0.007427714765071869
local_03,1,6,384,447,0.007368020247668028
local_03,1,7,448,511,0.0075514474883675575
local_03,1,8,512,575,0.008508286438882351
local_03,1,9,576,639,0.009361665695905685
local_03,1,10,640,703,0.011050241999328136
local_03,1,11,704,767,0.013384752906858921
local_03,1,12,768,831,0.024625083431601524
local_03,1,13,832,893,0.3663066029548645
local_03,2,0,0,63,0.4832034707069397
local_03,2,1,64,127,0.012596367858350277
local_03,2,2,128,191,0.012082130648195744
local_03,2,3,192,255,0.008828765712678432
local_03,2,4,256,319,0.00785781629383564
local_03,2,5,320,383,0.007705694995820522
local_03,2,6,384,447,0.007548196241259575
local_03,2,7,448,511,0.00797926727682352
local_03,2,8,512,575,0.008648520335555077
local_03,2,9,576,639,0.009856848046183586
local_03,2,10,640,703,0.011694645509123802
local_03,2,11,704,767,0.013316158205270767
local_03,2,12,768,831,0.02376677095890045
local_03,2,13,832,894,0.3849153220653534
local_03,3,0,0,63,0.4625251591205597
local_03,3,1,64,127,0.011964237317442894
local_03,3,2,128,191,0.01125451922416687
local_03,3,3,192,255,0.008663956075906754
local_03,3,4,256,319,0.007292700931429863
local_03,3,5,320,383,0.00753317354246974
local_03,3,6,384,447,0.0073459697887301445
local_03,3,7,448,511,0.0072595784440636635
local_03,3,8,512,575,0.007912851870059967
local_03,3,9,576,639,0.008949341252446175
local_03,3,10,640,703,0.010165145620703697
local_03,3,11,704,767,0.012577274814248085
local_03,3,12,768,831,0.024754654616117477
local_03,3,13,832,895,0.41180145740509033
local_04,0,0,0,63,0.4677518308162689
local_04,0,1,64,127,0.012341313995420933
local_04,0,2,128,191,0.012264844961464405
local_04,0,3,192,255,0.009345948696136475
local_04,0,4,256,319,0.008965561166405678
local_04,0,5,320,383,0.007874702103435993
local_04,0,6,384,447,0.007694771513342857
local_04,0,7,448,511,0.007978014647960663
local_04,0,8,512,575,0.009160448797047138
local_04,0,9,576,639,0.009626811370253563
local_04,0,10,640,703,0.010547691956162453
local_04,0,11,704,767,0.015900207683444023
local_04,0,12,768,831,0.055231403559446335
local_04,0,13,832,876,0.3653164207935333
local_04,1,0,0,63,0.49757638573646545
local_04,1,1,64,127,0.010312738828361034
local_04,1,2,128,191,0.010717298835515976
local_04,1,3,192,255,0.008593217469751835
local_04,1,4,256,319,0.007740352302789688
local_04,1,5,320,383,0.007431420497596264
local_04,1,6,384,447,0.007295892108231783
local_04,1,7,448,511,0.007588195148855448
local_04,1,8,512,575,0.00929606519639492
local_04,1,9,576,639,0.009933605790138245
local_04,1,10,640,703,0.010451115667819977
local_04,1,11,704,767,0.015894902870059013
local_04,1,12,768,831,0.044461630284786224
local_04,1,13,832,877,0.352707177400589
