sample_id,step,sink_mass,recent_mass,cold_mass
local_01,0,0.4627838432788849,0.41350680589675903,0.12370932102203369
local_01,1,0.4952409565448761,0.3930530548095703,0.1117059588432312
local_01,2,0.47320041060447693,0.4057943820953369,0.12100528925657272
local_01,3,0.45840078592300415,0.4170457422733307,0.12455356866121292
local_02,0,0.4673442542552948,0.41018146276474,0.12247427552938461
local_02,1,0.49645495414733887,0.3903045952320099,0.11324042081832886
local_02,2,0.4763799011707306,0.40380799770355225,0.11981201171875
local_02,3,0.46162936091423035,0.4235202968120575,0.11485035717487335
local_03,0,0.46487265825271606,0.4168844223022461,0.11824296414852142
local_03,1,0.4952438473701477,0.39144715666770935,0.11330907046794891
local_03,2,0.47050169110298157,0.40881070494651794,0.12068751454353333
local_03,3,0.45043590664863586,0.4365561008453369,0.11300801485776901
local_04,0,0.4536083936691284,0.42619261145591736,0.12019897997379303
local_04,1,0.4859667122364044,0.40225452184677124,0.11177872121334076
local_04,2,0.460645467042923,0.4210997223854065,0.11825472116470337
local_04,3,0.44565457105636597,0.43694934248924255,0.11739605665206909
local_05,0,0.4678891599178314,0.4069349765777588,0.12517578899860382
local_05,1,0.4989476501941681,0.3859769105911255,0.11507534980773926
local_05,2,0.47744399309158325,0.3990404009819031,0.12351566553115845
local_05,3,0.46118631958961487,0.41365063190460205,0.12516307830810547
local_06,0,0.4650372266769409,0.4208565354347229,0.1141062080860138
local_06,1,0.4979086220264435,0.39366209506988525,0.1084292083978653
local_06,2,0.4682287871837616,0.4175431728363037,0.11422807723283768
local_06,3,0.45480161905288696,0.43797025084495544,0.10722814500331879
local_07,0,0.46648016571998596,0.4159475862979889,0.11757227778434753
local_07,1,0.5031749606132507,0.3883741796016693,0.10845078527927399
local_07,2,0.4790469706058502,0.40186524391174316,0.11908766627311707
local_07,3,0.4639074504375458,0.42654842138290405,0.1095440685749054
local_08,0,0.46649858355522156,0.40908414125442505,0.124417245388031
local_08,1,0.4979780316352844,0.38667574524879456,0.11534610390663147
local_08,2,0.4746875762939453,0.4039989709854126,0.12131345272064209
local_08,3,0.45788949728012085,0.42356979846954346,0.1185407042503357
local_09,0,0.4653286635875702,0.4088449478149414,0.1258261799812317
local_09,1,0.49761268496513367,0.38811665773391724,0.11427068710327148
local_09,2,0.4756297171115875,0.40006083250045776,0.12430942058563232
local_09,3,0.45669320225715637,0.41985762119293213,0.12344924360513687
local_10,0,0.4681128263473511,0.41274717450141907,0.11914005130529404
local_10,1,0.5010253190994263,0.38909515738487244,0.10987957566976547
local_10,2,0.47479039430618286,0.40814733505249023,0.11706225574016571
local_10,3,0.4589146673679352,0.42414939403533936,0.11693593859672546
early_recall_01,0,0.48131832480430603,0.3667163848876953,0.1519651710987091
early_recall_01,1,0.4645750820636749,0.3691577613353729,0.16626717150211334
early_recall_01,2,0.49071621894836426,0.3170851767063141,0.19219858944416046
early_recall_01,3,0.5038365721702576,0.32409194111824036,0.17207150161266327
early_recall_02,0,0.48053714632987976,0.3672012388706207,0.1522616446018219
early_recall_02,1,0.4650735855102539,0.36928755044937134,0.16563886404037476
early_recall_02,2,0.4908731281757355,0.3142049312591553,0.19492197036743164
early_recall_02,3,0.5038150548934937,0.3218288719654083,0.17435607314109802
early_recall_03,0,0.47988101840019226,0.36903828382492065,0.15108080208301544
early_recall_03,1,0.4655618965625763,0.3730282187461853,0.1614098846912384
early_recall_03,2,0.48343905806541443,0.3286988437175751,0.18786212801933289
early_recall_03,3,0.49533483386039734,0.338464617729187,0.1662004292011261
early_recall_04,0,0.478697806596756,0.36188846826553345,0.1594136506319046
early_recall_04,1,0.46742334961891174,0.3626052141189575,0.16997145116329193
early_recall_04,2,0.4854715168476105,0.3174046277999878,0.19712398946285248
early_recall_04,3,0.4972114861011505,0.32750582695007324,0.17528264224529266
early_recall_05,0,0.47330307960510254,0.36783045530319214,0.15886647999286652
early_recall_05,1,0.46291103959083557,0.367590069770813,0.16949886083602905
early_recall_05,2,0.48477479815483093,0.3187224864959717,0.19650273025035858
early_recall_05,3,0.4954151213169098,0.33016884326934814,0.17441600561141968
early_recall_06,0,0.4745946526527405,0.37058812379837036,0.15481719374656677
early_recall_06,1,0.4592473804950714,0.3712949752807617,0.16945761442184448
early_recall_06,2,0.48184603452682495,0.32561373710632324,0.19254028797149658
early_recall_06,3,0.49445393681526184,0.33524632453918457,0.17029976844787598
early_recall_07,0,0.480629563331604,0.36732766032218933,0.15204276144504547
early_recall_07,1,0.46655189990997314,0.3715020418167114,0.16194608807563782
early_recall_07,2,0.48686593770980835,0.3208065629005432,0.1923273801803589
early_recall_07,3,0.5014765858650208,0.3294719159603119,0.16905146837234497
early_recall_08,0,0.4785584509372711,0.36737170815467834,0.15406987071037292
early_recall_08,1,0.46307674050331116,0.37138113379478455,0.16554215550422668
early_recall_08,2,0.48736292123794556,0.31241706013679504,0.20021995902061462
early_recall_08,3,0.4974612295627594,0.32357439398765564,0.178964301943779
early_recall_09,0,0.480699747800827,0.3678734004497528,0.15142683684825897
early_recall_09,1,0.4660847783088684,0.3697684705257416,0.16414684057235718
early_recall_09,2,0.4909045100212097,0.31480708718299866,0.1942884474992752
early_recall_09,3,0.5007694959640503,0.32671594619750977,0.17251461744308472
early_recall_10,0,0.4816138446331024,0.3670244812965393,0.15136153995990753
early_recall_10,1,0.4660585820674896,0.3707086443901062,0.1632327437400818
early_recall_10,2,0.4872387647628784,0.3141004741191864,0.19866080582141876
early_recall_10,3,0.4994134306907654,0.3181315064430237,0.18245498836040497
middle_recall_01,0,0.44997063279151917,0.36418846249580383,0.18584087491035461
middle_recall_01,1,0.47690799832344055,0.33058103919029236,0.1925109326839447
middle_recall_01,2,0.4330528676509857,0.37222856283187866,0.194718599319458
middle_recall_01,3,0.460370808839798,0.3738311231136322,0.16579806804656982
middle_recall_02,0,0.4497404396533966,0.3668249845504761,0.18343448638916016
middle_recall_02,1,0.4727644622325897,0.3309763967990875,0.1962592899799347
middle_recall_02,2,0.4336702525615692,0.3723560571670532,0.19397367537021637
middle_recall_02,3,0.45945075154304504,0.3741612434387207,0.16638800501823425
middle_recall_03,0,0.4500928223133087,0.36271005868911743,0.18719708919525146
middle_recall_03,1,0.4772985279560089,0.32680028676986694,0.1959010660648346
middle_recall_03,2,0.4338187277317047,0.37105533480644226,0.1951259970664978
middle_recall_03,3,0.4600895941257477,0.3666533827781677,0.17325711250305176
middle_recall_04,0,0.4422122836112976,0.3732105493545532,0.1845771223306656
middle_recall_04,1,0.4700196087360382,0.33365923166275024,0.19632107019424438
middle_recall_04,2,0.42543143033981323,0.37537914514541626,0.19918936491012573
middle_recall_04,3,0.4522211253643036,0.37376976013183594,0.17400917410850525
middle_recall_05,0,0.4487737715244293,0.3638245463371277,0.187401682138443
middle_recall_05,1,0.4759051501750946,0.33049318194389343,0.19360172748565674
middle_recall_05,2,0.43191221356391907,0.3695119321346283,0.19857576489448547
middle_recall_05,3,0.6112359166145325,0.21570035815238953,0.17306387424468994
middle_recall_06,0,0.446958988904953,0.3658692538738251,0.18717177212238312
middle_recall_06,1,0.4802825450897217,0.32668745517730713,0.19303002953529358
middle_recall_06,2,0.4384288489818573,0.3649255037307739,0.19664567708969116
middle_recall_06,3,0.46247750520706177,0.3708628714084625,0.1666596680879593
middle_recall_07,0,0.4443797469139099,0.3703634440898895,0.18525677919387817
middle_recall_07,1,0.4697099030017853,0.3347650170326233,0.1955251395702362
middle_recall_07,2,0.4273054301738739,0.3761768341064453,0.19651766121387482
middle_recall_07,3,0.45453399419784546,0.3769603967666626,0.16850563883781433
middle_recall_08,0,0.44885098934173584,0.3626437783241272,0.18850520253181458
middle_recall_08,1,0.4764102101325989,0.3266589343547821,0.19693082571029663
middle_recall_08,2,0.4332546591758728,0.37336742877960205,0.19337788224220276
middle_recall_08,3,0.4606940746307373,0.37490028142929077,0.16440558433532715
middle_recall_09,0,0.4526631534099579,0.36223524808883667,0.1851017028093338
middle_recall_09,1,0.478825181722641,0.3284722864627838,0.19270271062850952
middle_recall_09,2,0.4356696903705597,0.3707442283630371,0.19358614087104797
middle_recall_09,3,0.46434834599494934,0.3672977387905121,0.16835390031337738
middle_recall_10,0,0.4498131573200226,0.36591848731040955,0.1842682957649231
middle_recall_10,1,0.476388543844223,0.32837963104248047,0.1952318549156189
middle_recall_10,2,0.43211260437965393,0.3695468306541443,0.19834065437316895
middle_recall_10,3,0.4572175443172455,0.37564992904663086,0.16713251173496246
comparison_01,0,0.510983407497406,0.34292149543762207,0.1460951715707779
comparison_01,1,0.49397048354148865,0.32323741912841797,0.18279200792312622
comparison_01,2,0.45435360074043274,0.37014511227607727,0.17550128698349
comparison_01,3,0.4703531265258789,0.3766992688179016,0.15294766426086426
comparison_02,0,0.4575907289981842,0.3762105703353882,0.16619867086410522
comparison_02,1,0.48847267031669617,0.3568266034126282,0.15470075607299805
comparison_02,2,0.4761877954006195,0.38310134410858154,0.14071086049079895
comparison_02,3,0.48784250020980835,0.3317072093486786,0.18045035004615784
comparison_03,0,0.4584119915962219,0.37872999906539917,0.16285791993141174
comparison_03,1,0.48817044496536255,0.3561343550682068,0.15569521486759186
comparison_03,2,0.4754681885242462,0.38726478815078735,0.1372670829296112
comparison_03,3,0.4712592661380768,0.35989364981651306,0.16884687542915344
comparison_04,0,0.5921609401702881,0.2784591019153595,0.129380002617836
comparison_04,1,0.49459415674209595,0.34129926562309265,0.1641065627336502
comparison_04,2,0.45921891927719116,0.38712742924690247,0.15365366637706757
comparison_04,3,0.4758155941963196,0.37474000453948975,0.1494443714618683
comparison_05,0,0.48097139596939087,0.3334164321422577,0.18561221659183502
comparison_05,1,0.4530295729637146,0.370233952999115,0.1767364889383316
comparison_05,2,0.4757487177848816,0.37219566106796265,0.15205559134483337
comparison_05,3,0.4988812804222107,0.3632340729236603,0.13788467645645142
comparison_06,0,0.45889759063720703,0.37800827622413635,0.163094162940979
comparison_06,1,0.4892333149909973,0.3548755347728729,0.15589116513729095
comparison_06,2,0.4783327281475067,0.3850177228450775,0.13664957880973816
comparison_06,3,0.4584084749221802,0.3537488281726837,0.1878426969051361
comparison_07,0,0.46030405163764954,0.3741523027420044,0.1655435711145401
comparison_07,1,0.4938167333602905,0.3457261025905609,0.16045713424682617
comparison_07,2,0.4816284477710724,0.37976133823394775,0.13861015439033508
comparison_07,3,0.45175406336784363,0.4020884931087494,0.14615748822689056
comparison_08,0,0.4645978510379791,0.37549129128456116,0.15991093218326569
comparison_08,1,0.47672757506370544,0.33867669105529785,0.1845957636833191
comparison_08,2,0.44948023557662964,0.3664908707141876,0.18402895331382751
comparison_08,3,0.47654858231544495,0.37719857692718506,0.1462527960538864
comparison_09,0,0.4548340141773224,0.37822192907333374,0.16694414615631104
comparison_09,1,0.49062761664390564,0.3468523323535919,0.16252006590366364
comparison_09,2,0.477290540933609,0.38046979904174805,0.14223960041999817
