sample_id,step,chunk_id,token_start,token_end,importance
local_01,12,0,0,63,0.19536839425563812
local_01,12,1,64,127,0.020737864077091217
local_01,12,2,128,191,0.027723081409931183
local_01,12,3,192,255,0.013922122307121754
local_01,12,4,256,319,0.01325131207704544
local_01,12,5,320,383,0.01838761568069458
local_01,12,6,384,447,0.01625225692987442
local_01,12,7,448,511,0.020112954080104828
local_01,12,8,512,575,0.023834921419620514
local_01,12,9,576,639,0.030374078080058098
local_01,12,10,640,703,0.35603219270706177
local_01,12,11,704,724,0.26400327682495117
local_01,13,0,0,63,0.21158957481384277
local_01,13,1,64,127,0.0180295929312706
local_01,13,2,128,191,0.02162560261785984
local_01,13,3,192,255,0.0113839665427804
local_01,13,4,256,319,0.011284219101071358
local_01,13,5,320,383,0.01531185582280159
local_01,13,6,384,447,0.013848663307726383
local_01,13,7,448,511,0.01756637915968895
local_01,13,8,512,575,0.02045917510986328
local_01,13,9,576,639,0.026299022138118744
local_01,13,10,640,703,0.35890448093414307
local_01,13,11,704,725,0.2736974060535431
local_01,14,0,0,63,0.27764397859573364
local_01,14,1,64,127,0.01888713613152504
local_01,14,2,128,191,0.02263585850596428
local_01,14,3,192,255,0.011127393692731857
local_01,14,4,256,319,0.011376960203051567
local_01,14,5,320,383,0.015720494091510773
local_01,14,6,384,447,0.014599389396607876
local_01,14,7,448,511,0.017612889409065247
local_01,14,8,512,575,0.020197669044137
local_01,14,9,576,639,0.02581094205379486
local_01,14,10,640,703,0.2872040867805481
local_01,14,11,704,726,0.2771832048892975
local_01,15,0,0,63,0.34308311343193054
local_01,15,1,64,127,0.020321039482951164
local_01,15,2,128,191,0.02552621252834797
local_01,15,3,192,255,0.012532545253634453
local_01,15,4,256,319,0.012483099475502968
local_01,15,5,320,383,0.017433565109968185
local_01,15,6,384,447,0.016618074849247932
local_01,15,7,448,511,0.019252760335803032
local_01,15,8,512,575,0.020848296582698822
local_01,15,9,576,639,0.02673392742872238
local_01,15,10,640,703,0.24768586456775665
local_01,15,11,704,727,0.2374814748764038
local_02,0,0,0,63,0.2355445921421051
local_02,0,1,64,127,0.024469595402479172
local_02,0,2,128,191,0.028488215059041977
local_02,0,3,192,255,0.017189692705869675
local_02,0,4,256,319,0.014699405059218407
local_02,0,5,320,383,0.018979953601956367
local_02,0,6,384,447,0.017385555431246758
local_02,0,7,448,511,0.027365900576114655
local_02,0,8,512,575,0.025003954768180847
local_02,0,9,576,639,0.04083079844713211
local_02,0,10,640,703,0.35173463821411133
local_02,0,11,704,714,0.19830772280693054
local_02,1,0,0,63,0.2384783923625946
local_02,1,1,64,127,0.020954251289367676
local_02,1,2,128,191,0.026264939457178116
local_02,1,3,192,255,0.01624370738863945
local_02,1,4,256,319,0.014523820951581001
local_02,1,5,320,383,0.019366171211004257
local_02,1,6,384,447,0.01761247217655182
local_02,1,7,448,511,0.027553368359804153
local_02,1,8,512,575,0.025510672479867935
local_02,1,9,576,639,0.04161323606967926
local_02,1,10,640,703,0.3639885187149048
local_02,1,11,704,715,0.1878904551267624
local_02,2,0,0,63,0.23152880370616913
local_02,2,1,64,127,0.024957027286291122
local_02,2,2,128,191,0.028302805498242378
local_02,2,3,192,255,0.01579439640045166
local_02,2,4,256,319,0.014592571184039116
local_02,2,5,320,383,0.017992716282606125
local_02,2,6,384,447,0.01668146252632141
local_02,2,7,448,511,0.025871969759464264
local_02,2,8,512,575,0.024478932842612267
local_02,2,9,576,639,0.03929811716079712
local_02,2,10,640,703,0.34446632862091064
local_02,2,11,704,716,0.2160349041223526
local_02,3,0,0,63,0.2542940378189087
local_02,3,1,64,127,0.02078564651310444
local_02,3,2,128,191,0.026576228439807892
local_02,3,3,192,255,0.015619779005646706
local_02,3,4,256,319,0.01407695934176445
local_02,3,5,320,383,0.018243271857500076
local_02,3,6,384,447,0.016213111579418182
local_02,3,7,448,511,0.0271608866751194
local_02,3,8,512,575,0.024366125464439392
local_02,3,9,576,639,0.039642155170440674
local_02,3,10,640,703,0.3523460924625397
local_02,3,11,704,717,0.19067570567131042
local_02,4,0,0,63,0.2901412546634674
local_02,4,1,64,127,0.022515513002872467
local_02,4,2,128,191,0.026413239538669586
local_02,4,3,192,255,0.01676807925105095
local_02,4,4,256,319,0.013840761967003345
local_02,4,5,320,383,0.018798306584358215
local_02,4,6,384,447,0.016824258491396904
local_02,4,7,448,511,0.028179727494716644
local_02,4,8,512,575,0.02535141445696354
local_02,4,9,576,639,0.04132268577814102
local_02,4,10,640,703,0.32028090953826904
local_02,4,11,704,718,0.1795637160539627
local_02,5,0,0,63,0.23341557383537292
local_02,5,1,64,127,0.027169102802872658
local_02,5,2,128,191,0.029268227517604828
local_02,5,3,192,255,0.015903431922197342
local_02,5,4,256,319,0.01425106916576624
local_02,5,5,320,383,0.017956992611289024
local_02,5,6,384,447,0.016622323542833328
local_02,5,7,448,511,0.0250795129686594
local_02,5,8,512,575,0.02486659400165081
local_02,5,9,576,639,0.038155585527420044
local_02,5,10,640,703,0.31727269291877747
local_02,5,11,704,719,0.2400389313697815
local_02,6,0,0,63,0.2265980839729309
local_02,6,1,64,127,0.02869892492890358
local_02,6,2,128,191,0.028965778648853302
local_02,6,3,192,255,0.018134500831365585
local_02,6,4,256,319,0.01648803986608982
local_02,6,5,320,383,0.01915566250681877
local_02,6,6,384,447,0.01741017960011959
local_02,6,7,448,511,0.0260027926415205
local_02,6,8,512,575,0.025923829525709152
local_02,6,9,576,639,0.03866243362426758
local_02,6,10,640,703,0.32554739713668823
local_02,6,11,704,720,0.2284124195575714
local_02,7,0,0,63,0.22615399956703186
local_02,7,1,64,127,0.03109036199748516
local_02,7,2,128,191,0.03406183794140816
local_02,7,3,192,255,0.019487086683511734
local_02,7,4,256,319,0.01610323041677475
local_02,7,5,320,383,0.01914709433913231
local_02,7,6,384,447,0.017526017501950264
local_02,7,7,448,511,0.026389185339212418
local_02,7,8,512,575,0.024937771260738373
local_02,7,9,576,639,0.03900986164808273
local_02,7,10,640,703,0.3425637483596802
local_02,7,11,704,721,0.2035297453403473
local_02,8,0,0,63,0.2386058270931244
local_02,8,1,64,127,0.029903888702392578
local_02,8,2,128,191,0.03009197488427162
local_02,8,3,192,255,0.020885486155748367
local_02,8,4,256,319,0.015206060372292995
local_02,8,5,320,383,0.019061919301748276
local_02,8,6,384,447,0.01883997768163681
local_02,8,7,448,511,0.027841560542583466
local_02,8,8,512,575,0.026098083704710007
local_02,8,9,576,639,0.04107247292995453
local_02,8,10,640,703,0.3406410813331604
local_02,8,11,704,722,0.19175170361995697
local_02,9,0,0,63,0.2334045022726059
local_02,9,1,64,127,0.026022447273135185
local_02,9,2,128,191,0.027139630168676376
local_02,9,3,192,255,0.017792213708162308
local_02,9,4,256,319,0.014933311380445957
local_02,9,5,320,383,0.01924537681043148
local_02,9,6,384,447,0.017873229458928108
local_02,9,7,448,511,0.026942148804664612
local_02,9,8,512,575,0.025990035384893417
local_02,9,9,576,639,0.04061582311987877
local_02,9,10,640,703,0.3222854733467102
local_02,9,11,704,723,0.2277558296918869
local_02,10,0,0,63,0.24145814776420593
local_02,10,1,64,127,0.028216462582349777
local_02,10,2,128,191,0.026122435927391052
local_02,10,3,192,255,0.01595451310276985
local_02,10,4,256,319,0.014211091212928295
local_02,10,5,320,383,0.017928287386894226
local_02,10,6,384,447,0.01724867895245552
local_02,10,7,448,511,0.025488372892141342
local_02,10,8,512,575,0.025365445762872696
local_02,10,9,576,639,0.03925025090575218
local_02,10,10,640,703,0.3084825873374939
local_02,10,11,704,724,0.24027369916439056
local_02,11,0,0,63,0.23367078602313995
local_02,11,1,64,127,0.02537595108151436
local_02,11,2,128,191,0.02744673378765583
local_02,11,3,192,255,0.016529114916920662
local_02,11,4,256,319,0.014742935076355934
local_02,11,5,320,383,0.018584774807095528
local_02,11,6,384,447,0.016505377367138863
local_02,11,7,448,511,0.02607538178563118
local_02,11,8,512,575,0.02458067238330841
local_02,11,9,576,639,0.03863868862390518
local_02,11,10,640,703,0.33168482780456543
local_02,11,11,704,725,0.2261648178100586
local_02,12,0,0,63,0.2288820445537567
local_02,12,1,64,127,0.027213841676712036
local_02,12,2,128,191,0.027451973408460617
local_02,12,3,192,255,0.017313655465841293
local_02,12,4,256,319,0.015573462471365929
local_02,12,5,320,383,0.018768057227134705
local_02,12,6,384,447,0.016622424125671387
local_02,12,7,448,511,0.026585282757878304
local_02,12,8,512,575,0.024649135768413544
local_02,12,9,576,639,0.03898128122091293
local_02,12,10,640,703,0.3465331196784973
local_02,12,11,704,726,0.21142569184303284
local_02,13,0,0,63,0.22673484683036804
local_02,13,1,64,127,0.028639163821935654
local_02,13,2,128,191,0.0296842772513628
local_02,13,3,192,255,0.01740511879324913
local_02,13,4,256,319,0.016981499269604683
local_02,13,5,320,383,0.019199339672923088
local_02,13,6,384,447,0.017076067626476288
local_02,13,7,448,511,0.026905762031674385
local_02,13,8,512,575,0.024966591969132423
local_02,13,9,576,639,0.04009658843278885
local_02,13,10,640,703,0.34445518255233765
local_02,13,11,704,727,0.2078554332256317
local_02,14,0,0,63,0.23653526604175568
local_02,14,1,64,127,0.02682565525174141
local_02,14,2,128,191,0.02978987619280815
local_02,14,3,192,255,0.01698538288474083
local_02,14,4,256,319,0.01752103678882122
local_02,14,5,320,383,0.019182058051228523
local_02,14,6,384,447,0.01795249804854393
local_02,14,7,448,511,0.028077907860279083
local_02,14,8,512,575,0.026044795289635658
local_02,14,9,576,639,0.04183854162693024
local_02,14,10,640,703,0.34668833017349243
local_02,14,11,704,728,0.19255872070789337
local_02,15,0,0,63,0.24952946603298187
local_02,15,1,64,127,0.022918954491615295
local_02,15,2,128,191,0.027183130383491516
local_02,15,3,192,255,0.016238301992416382
local_02,15,4,256,319,0.016249816864728928
local_02,15,5,320,383,0.01858196035027504
local_02,15,6,384,447,0.017711076885461807
local_02,15,7,448,511,0.02733629196882248
local_02,15,8,512,575,0.02558276616036892
local_02,15,9,576,639,0.041812360286712646
local_02,15,10,640,703,0.31625431776046753
local_02,15,11,704,729,0.22060158848762512
local_03,0,0,0,63,0.2353946417570114
local_03,0,1,64,127,0.02680101990699768
local_03,0,2,128,191,0.025188706815242767
local_03,0,3,192,255,0.01845039799809456
local_03,0,4,256,319,0.01544702984392643
local_03,0,5,320,383,0.017125459387898445
local_03,0,6,384,447,0.018275924026966095
local_03,0,7,448,511,0.026420913636684418
local_03,0,8,512,575,0.025074690580368042
local_03,0,9,576,639,0.040106333792209625
local_03,0,10,640,703,0.34671562910079956
local_03,0,11,704,715,0.204999178647995
local_03,1,0,0,63,0.2428300529718399
local_03,1,1,64,127,0.02235182374715805
local_03,1,2,128,191,0.023963524028658867
local_03,1,3,192,255,0.017399996519088745
local_03,1,4,256,319,0.015278811566531658
local_03,1,5,320,383,0.01717234030365944
local_03,1,6,384,447,0.018576212227344513
local_03,1,7,448,511,0.026326783001422882
local_03,1,8,512,575,0.025193531066179276
local_03,1,9,576,639,0.040823131799697876
local_03,1,10,640,703,0.36200228333473206
local_03,1,11,704,716,0.1880815327167511
local_03,2,0,0,63,0.22988630831241608
local_03,2,1,64,127,0.025764640420675278
local_03,2,2,128,191,0.026678886264562607
local_03,2,3,192,255,0.01629374921321869
local_03,2,4,256,319,0.015002829022705555
local_03,2,5,320,383,0.01587945967912674
local_03,2,6,384,447,0.01740739867091179
local_03,2,7,448,511,0.024073148146271706
local_03,2,8,512,575,0.02429451420903206
local_03,2,9,576,639,0.0381663553416729
local_03,2,10,640,703,0.3440297842025757
local_03,2,11,704,717,0.22252297401428223
local_03,3,0,0,63,0.25081267952919006
local_03,3,1,64,127,0.02191809192299843
local_03,3,2,128,191,0.022851496934890747
local_03,3,3,192,255,0.016897214576601982
local_03,3,4,256,319,0.014858369715511799
local_03,3,5,320,383,0.01649227924644947
local_03,3,6,384,447,0.017421836033463478
local_03,3,7,448,511,0.025869090110063553
local_03,3,8,512,575,0.023909978568553925
local_03,3,9,576,639,0.03942889720201492
local_03,3,10,640,703,0.3564014434814453
local_03,3,11,704,718,0.1931387037038803
local_03,4,0,0,63,0.26624345779418945
local_03,4,1,64,127,0.022989094257354736
local_03,4,2,128,191,0.022866807878017426
local_03,4,3,192,255,0.017719991505146027
local_03,4,4,256,319,0.014818446710705757
local_03,4,5,320,383,0.01629527658224106
local_03,4,6,384,447,0.017609506845474243
local_03,4,7,448,511,0.027261923998594284
local_03,4,8,512,575,0.02395024336874485
local_03,4,9,576,639,0.04073759913444519
local_03,4,10,640,703,0.343690425157547
local_03,4,11,704,719,0.18581728637218475
local_03,5,0,0,63,0.3367059826850891
local_03,5,1,64,127,0.020644014701247215
local_03,5,2,128,191,0.021526604890823364
local_03,5,3,192,255,0.017662152647972107
local_03,5,4,256,319,0.013847743161022663
local_03,5,5,320,383,0.016234291717410088
local_03,5,6,384,447,0.017912065610289574
local_03,5,7,448,511,0.027086153626441956
local_03,5,8,512,575,0.02354060858488083
local_03,5,9,576,639,0.0397535115480423
local_03,5,10,640,703,0.28721317648887634
local_03,5,11,704,720,0.1778736412525177
local_03,6,0,0,63,0.2921476662158966
local_03,6,1,64,127,0.026347901672124863
local_03,6,2,128,191,0.02670414000749588
local_03,6,3,192,255,0.018654879182577133
local_03,6,4,256,319,0.01442926935851574
local_03,6,5,320,383,0.01633860170841217
local_03,6,6,384,447,0.01786890998482704
local_03,6,7,448,511,0.026144595816731453
local_03,6,8,512,575,0.02333526872098446
local_03,6,9,576,639,0.039396077394485474
local_03,6,10,640,703,0.2975707948207855
local_03,6,11,704,721,0.20106197893619537
local_03,7,0,0,63,0.24184346199035645
local_03,7,1,64,127,0.029731880873441696
local_03,7,2,128,191,0.027985431253910065
local_03,7,3,192,255,0.016809942200779915
local_03,7,4,256,319,0.014629265293478966
local_03,7,5,320,383,0.01605178974568844
local_03,7,6,384,447,0.017428871244192123
local_03,7,7,448,511,0.023475833237171173
local_03,7,8,512,575,0.023896729573607445
local_03,7,9,576,639,0.036375824362039566
local_03,7,10,640,703,0.2972002625465393
local_03,7,11,704,722,0.2545706629753113
local_03,8,0,0,63,0.2274070829153061
local_03,8,1,64,127,0.03003561869263649
local_03,8,2,128,191,0.02691081166267395
local_03,8,3,192,255,0.01889239251613617
local_03,8,4,256,319,0.01621740683913231
local_03,8,5,320,383,0.017316613346338272
local_03,8,6,384,447,0.018537910655140877
local_03,8,7,448,511,0.024914149194955826
local_03,8,8,512,575,0.025929979979991913
local_03,8,9,576,639,0.0378098338842392
local_03,8,10,640,703,0.3148937523365021
local_03,8,11,704,723,0.24113444983959198
local_03,9,0,0,63,0.2320619374513626
local_03,9,1,64,127,0.037318550050258636
local_03,9,2,128,191,0.029590649530291557
local_03,9,3,192,255,0.020679377019405365
local_03,9,4,256,319,0.016645999625325203
local_03,9,5,320,383,0.01764056831598282
local_03,9,6,384,447,0.018725484609603882
local_03,9,7,448,511,0.025637248530983925
local_03,9,8,512,575,0.02501346543431282
local_03,9,9,576,639,0.03850707411766052
local_03,9,10,640,703,0.32539963722229004
local_03,9,11,704,724,0.21278004348278046
local_03,10,0,0,63,0.2446499913930893
local_03,10,1,64,127,0.03279641643166542
local_03,10,2,128,191,0.026659470051527023
local_03,10,3,192,255,0.022886991500854492
local_03,10,4,256,319,0.015765922144055367
local_03,10,5,320,383,0.017403559759259224
local_03,10,6,384,447,0.020740505307912827
local_03,10,7,448,511,0.02750675193965435
local_03,10,8,512,575,0.026164604350924492
local_03,10,9,576,639,0.040572889149188995
local_03,10,10,640,703,0.32724541425704956
local_03,10,11,704,725,0.1976073831319809
local_03,11,0,0,63,0.2351030707359314
local_03,11,1,64,127,0.02912084385752678
local_03,11,2,128,191,0.027600841596722603
local_03,11,3,192,255,0.019508998841047287
local_03,11,4,256,319,0.015137942507863045
local_03,11,5,320,383,0.017514817416667938
local_03,11,6,384,447,0.018983356654644012
local_03,11,7,448,511,0.026519102975726128
local_03,11,8,512,575,0.025386659428477287
local_03,11,9,576,639,0.03997785598039627
local_03,11,10,640,703,0.31424733996391296
local_03,11,11,704,726,0.23089919984340668
local_03,12,0,0,63,0.24305665493011475
local_03,12,1,64,127,0.03178563714027405
local_03,12,2,128,191,0.028094731271266937
local_03,12,3,192,255,0.018266111612319946
local_03,12,4,256,319,0.014541149139404297
local_03,12,5,320,383,0.016737494617700577
local_03,12,6,384,447,0.01870867609977722
local_03,12,7,448,511,0.02509283646941185
local_03,12,8,512,575,0.02498764917254448
local_03,12,9,576,639,0.03927401825785637
local_03,12,10,640,703,0.29515063762664795
local_03,12,11,704,727,0.244304358959198
local_03,13,0,0,63,0.23155947029590607
local_03,13,1,64,127,0.03261584788560867
local_03,13,2,128,191,0.03100561536848545
local_03,13,3,192,255,0.019607845693826675
local_03,13,4,256,319,0.01556558907032013
local_03,13,5,320,383,0.017959564924240112
local_03,13,6,384,447,0.018105007708072662
local_03,13,7,448,511,0.025645257905125618
local_03,13,8,512,575,0.0244156364351511
local_03,13,9,576,639,0.039026033133268356
local_03,13,10,640,703,0.3102872967720032
local_03,13,11,704,728,0.23420687019824982
local_03,14,0,0,63,0.24177081882953644
local_03,14,1,64,127,0.03165045753121376
local_03,14,2,128,191,0.029958557337522507
local_03,14,3,192,255,0.01952558383345604
local_03,14,4,256,319,0.015958650037646294
local_03,14,5,320,383,0.017324060201644897
local_03,14,6,384,447,0.018159013241529465
local_03,14,7,448,511,0.026015188544988632
local_03,14,8,512,575,0.02422311343252659
local_03,14,9,576,639,0.039228785783052444
local_03,14,10,640,703,0.3220759630203247
local_03,14,11,704,729,0.21410977840423584
local_03,15,0,0,63,0.23471221327781677
local_03,15,1,64,127,0.04131753742694855
local_03,15,2,128,191,0.03665461391210556
local_03,15,3,192,255,0.022689152508974075
local_03,15,4,256,319,0.0195660088211298
local_03,15,5,320,383,0.02104846015572548
local_03,15,6,384,447,0.020021598786115646
local_03,15,7,448,511,0.02963288500905037
local_03,15,8,512,575,0.025457996875047684
local_03,15,9,576,639,0.04250283166766167
local_03,15,10,640,703,0.30142250657081604
local_03,15,11,704,730,0.2049742043018341
local_04,0,0,0,63,0.23977446556091309
local_04,0,1,64,127,0.024365782737731934
local_04,0,2,128,191,0.0228525809943676
local_04,0,3,192,255,0.016800936311483383
local_04,0,4,256,319,0.017928045243024826
local_04,0,5,320,383,0.017722509801387787
local_04,0,6,384,447,0.024572594091296196
local_04,0,7,448,511,0.018679052591323853
local_04,0,8,512,575,0.027069099247455597
local_04,0,9,576,639,0.05059053748846054
local_04,0,10,640,700,0.5396443605422974
local_04,1,0,0,63,0.2401258945465088
local_04,1,1,64,127,0.02543945610523224
local_04,1,2,128,191,0.024590425193309784
local_04,1,3,192,255,0.016673777252435684
local_04,1,4,256,319,0.017287500202655792
local_04,1,5,320,383,0.017563672736287117
local_04,1,6,384,447,0.023955881595611572
local_04,1,7,448,511,0.01852189004421234
local_04,1,8,512,575,0.02657240256667137
local_04,1,9,576,639,0.04876016452908516
local_04,1,10,640,701,0.5405089259147644
local_04,2,0,0,63,0.23432189226150513
local_04,2,1,64,127,0.027305547147989273
local_04,2,2,128,191,0.02464619278907776
local_04,2,3,192,255,0.015639599412679672
local_04,2,4,256,319,0.017055250704288483
local_04,2,5,320,383,0.01741502247750759
local_04,2,6,384,447,0.023319458588957787
local_04,2,7,448,511,0.018566962331533432
local_04,2,8,512,575,0.027356278151273727
local_04,2,9,576,639,0.0474749431014061
local_04,2,10,640,702,0.5468988418579102
local_04,3,0,0,63,0.23120370507240295
local_04,3,1,64,127,0.03571748733520508
local_04,3,2,128,191,0.03291865065693855
local_04,3,3,192,255,0.01829087734222412
local_04,3,4,256,319,0.019673943519592285
local_04,3,5,320,383,0.017931390553712845
local_04,3,6,384,447,0.024174293503165245
local_04,3,7,448,511,0.018986403942108154
local_04,3,8,512,575,0.026952208951115608
local_04,3,9,576,639,0.049268484115600586
local_04,3,10,640,703,0.5248825550079346
local_04,4,0,0,63,0.2393445521593094
local_04,4,1,64,127,0.03088263049721718
local_04,4,2,128,191,0.03022143989801407
local_04,4,3,192,255,0.01775228977203369
local_04,4,4,256,319,0.01906067132949829
local_04,4,5,320,383,0.017519619315862656
local_04,4,6,384,447,0.02441660687327385
local_04,4,7,448,511,0.01893099956214428
local_04,4,8,512,575,0.026460861787199974
local_04,4,9,576,639,0.047458846122026443
local_04,4,10,640,703,0.4993555247783661
local_04,4,11,704,704,0.028595924377441406
local_04,5,0,0,63,0.2584657371044159
local_04,5,1,64,127,0.026591293513774872
local_04,5,2,128,191,0.02454415336251259
local_04,5,3,192,255,0.01618395559489727
local_04,5,4,256,319,0.018391333520412445
local_04,5,5,320,383,0.017435312271118164
local_04,5,6,384,447,0.024803485721349716
local_04,5,7,448,511,0.01848026178777218
local_04,5,8,512,575,0.027246546000242233
local_04,5,9,576,639,0.0456104502081871
local_04,5,10,640,703,0.46585264801979065
local_04,5,11,704,705,0.056394726037979126
local_04,6,0,0,63,0.2627505362033844
local_04,6,1,64,127,0.02739851176738739
local_04,6,2,128,191,0.023738903924822807
local_04,6,3,192,255,0.016333119943737984
local_04,6,4,256,319,0.018757972866296768
local_04,6,5,320,383,0.01746189221739769
local_04,6,6,384,447,0.02590790204703808
local_04,6,7,448,511,0.018586182966828346
local_04,6,8,512,575,0.026725733652710915
local_04,6,9,576,639,0.04661935567855835
local_04,6,10,640,703,0.4439484477043152
local_04,6,11,704,706,0.07177144289016724
local_04,7,0,0,63,0.3034912645816803
local_04,7,1,64,127,0.019328583031892776
local_04,7,2,128,191,0.020183827728033066
local_04,7,3,192,255,0.01369170006364584
local_04,7,4,256,319,0.01768467202782631
local_04,7,5,320,383,0.016936080530285835
local_04,7,6,384,447,0.0256318561732769
local_04,7,7,448,511,0.01849624514579773
