sample_id,step,sink_mass,recent_mass,cold_mass
local_001,0,0.2411433458328247,0.6726318597793579,0.08622489124536514
local_001,1,0.2788638770580292,0.6396650075912476,0.08147119730710983
local_001,2,0.2697467505931854,0.6515428423881531,0.0787103921175003
local_001,3,0.2795269191265106,0.6485332250595093,0.07193997502326965
local_001,4,0.25906890630722046,0.6481722593307495,0.09275882691144943
local_001,5,0.2756764888763428,0.630896806716919,0.09342679381370544
local_001,6,0.2804601490497589,0.6187276840209961,0.10081221908330917
local_001,7,0.26046842336654663,0.6501085758209229,0.0894230306148529
local_001,8,0.2334901988506317,0.6906874775886536,0.07582240551710129
local_001,9,0.2785003185272217,0.6514371633529663,0.0700625330209732
local_001,10,0.2858528792858124,0.6297924518585205,0.08435463905334473
local_001,11,0.325878769159317,0.591358482837677,0.08276274800300598
local_001,12,0.3237767517566681,0.6005197763442993,0.07570351660251617
local_001,13,0.27715328335762024,0.6543238162994385,0.06852290034294128
local_001,14,0.24195203185081482,0.6799119710922241,0.07813607156276703
local_001,15,0.393344908952713,0.5419329404830933,0.06472226232290268
local_002,0,0.23426684737205505,0.6581059694290161,0.10762716829776764
local_002,1,0.26834163069725037,0.6398887634277344,0.0917697325348854
local_002,2,0.3468720614910126,0.5294970870018005,0.12363085895776749
local_002,3,0.27286332845687866,0.6136652231216431,0.11347144097089767
local_002,4,0.26586440205574036,0.6411306858062744,0.09300508350133896
local_002,5,0.25336164236068726,0.6666254997253418,0.08001299202442169
local_002,6,0.2799675166606903,0.6440575122833252,0.07597499340772629
local_002,7,0.23895373940467834,0.6734436750411987,0.08760260045528412
local_002,8,0.22794383764266968,0.6615236401557922,0.11053250730037689
local_002,9,0.28167450428009033,0.6011925935745239,0.11713288724422455
local_002,10,0.3182084858417511,0.5527189373970032,0.12907260656356812
local_002,11,0.3382702171802521,0.5114423632621765,0.1502874493598938
local_002,12,0.27356839179992676,0.5619981288909912,0.16443347930908203
local_002,13,0.28994840383529663,0.5573701858520508,0.152681365609169
local_002,14,0.2768472731113434,0.5857348442077637,0.13741786777973175
local_002,15,0.30486616492271423,0.5488048791885376,0.14632901549339294
long_001,0,0.25277388095855713,0.5858492255210876,0.1613769233226776
long_001,1,0.45344021916389465,0.42769551277160645,0.11886434257030487
long_001,2,0.2587818205356598,0.549392580986023,0.19182564318180084
long_001,3,0.3136163651943207,0.5188872814178467,0.16749636828899384
long_001,4,0.2533856928348541,0.56381756067276,0.18279670178890228
long_001,5,0.2692152261734009,0.5286333560943604,0.2021513730287552
long_001,6,0.3781203627586365,0.428333044052124,0.19354654848575592
long_001,7,0.4377589225769043,0.3854435086250305,0.176797553896904
long_001,8,0.29749977588653564,0.46713900566101074,0.2353612780570984
long_001,9,0.33101654052734375,0.4549115300178528,0.21407194435596466
long_001,10,0.3975444734096527,0.41559159755706787,0.18686382472515106
long_001,11,0.29036349058151245,0.48714232444763184,0.22249412536621094
long_001,12,0.32070237398147583,0.4793550968170166,0.19994252920150757
long_001,13,0.23615989089012146,0.5524508953094482,0.2113892287015915
long_001,14,0.381696879863739,0.5131080746650696,0.10519503802061081
long_001,15,0.23926904797554016,0.6114950180053711,0.14923588931560516
long_002,0,0.22771625220775604,0.5928506851196289,0.17943304777145386
long_002,1,0.25053074955940247,0.5368753671646118,0.2125939130783081
long_002,2,0.290488600730896,0.5151556730270386,0.19435572624206543
long_002,3,0.22326523065567017,0.5646805763244629,0.21205417811870575
long_002,4,0.300466388463974,0.5449283719062805,0.15460526943206787
long_002,5,0.23734329640865326,0.5712369084358215,0.19141976535320282
long_002,6,0.2585678696632385,0.5632321238517761,0.17820000648498535
long_002,7,0.24156451225280762,0.5908883213996887,0.16754713654518127
long_002,8,0.23079830408096313,0.6112396717071533,0.15796205401420593
long_002,9,0.23251335322856903,0.5175392627716064,0.24994733929634094
long_002,10,0.30976203083992004,0.4337479770183563,0.25648993253707886
long_002,11,0.29617950320243835,0.4511938691139221,0.2526266276836395
long_002,12,0.26948872208595276,0.49134528636932373,0.2391659915447235
long_002,13,0.2907264530658722,0.49938058853149414,0.20989303290843964
long_002,14,0.2763139009475708,0.5160149335861206,0.20767107605934143
long_002,15,0.26211780309677124,0.5212204456329346,0.21666181087493896
