sample_id,step,chunk_id,token_start,token_end,importance
local_002,2,3,192,255,0.013506446033716202
local_002,2,4,256,319,0.01208549551665783
local_002,2,5,320,383,0.015733886510133743
local_002,2,6,384,447,0.17113667726516724
local_002,2,7,448,461,0.3460845351219177
local_002,3,0,0,63,0.32021746039390564
local_002,3,1,64,127,0.024911250919103622
local_002,3,2,128,191,0.01636776700615883
local_002,3,3,192,255,0.011507261544466019
local_002,3,4,256,319,0.010278222151100636
local_002,3,5,320,383,0.013881988823413849
local_002,3,6,384,447,0.21407929062843323
local_002,3,7,448,462,0.38875672221183777
local_002,4,0,0,63,0.30352339148521423
local_002,4,1,64,127,0.021122422069311142
local_002,4,2,128,191,0.013816418126225471
local_002,4,3,192,255,0.00921905878931284
local_002,4,4,256,319,0.008580135181546211
local_002,4,5,320,383,0.011929837055504322
local_002,4,6,384,447,0.22475336492061615
local_002,4,7,448,463,0.407055526971817
local_002,5,0,0,63,0.28798967599868774
local_002,5,1,64,127,0.0196660328656435
local_002,5,2,128,191,0.01077309064567089
local_002,5,3,192,255,0.006658627651631832
local_002,5,4,256,319,0.006361033767461777
local_002,5,5,320,383,0.009666015394032001
local_002,5,6,384,447,0.24081510305404663
local_002,5,7,448,464,0.418070524930954
local_002,6,0,0,63,0.310222864151001
local_002,6,1,64,127,0.020320113748311996
local_002,6,2,128,191,0.01057787798345089
local_002,6,3,192,255,0.0065908003598451614
local_002,6,4,256,319,0.006176292896270752
local_002,6,5,320,383,0.008722575381398201
local_002,6,6,384,447,0.24680182337760925
local_002,6,7,448,465,0.39058759808540344
local_002,7,0,0,63,0.280566930770874
local_002,7,1,64,127,0.020091688260436058
local_002,7,2,128,191,0.010803727433085442
local_002,7,3,192,255,0.006617174483835697
local_002,7,4,256,319,0.006337749771773815
local_002,7,5,320,383,0.00934594590216875
local_002,7,6,384,447,0.25362899899482727
local_002,7,7,448,466,0.41260775923728943
local_002,8,0,0,63,0.28901007771492004
local_002,8,1,64,127,0.022761736065149307
local_002,8,2,128,191,0.011398212052881718
local_002,8,3,192,255,0.006981639191508293
local_002,8,4,256,319,0.006267377641052008
local_002,8,5,320,383,0.007921306416392326
local_002,8,6,384,447,0.28035712242126465
local_002,8,7,448,467,0.3753025531768799
local_002,9,0,0,63,0.34790995717048645
local_002,9,1,64,127,0.023141156882047653
local_002,9,2,128,191,0.011111009865999222
local_002,9,3,192,255,0.0073991809040308
local_002,9,4,256,319,0.0068688467144966125
local_002,9,5,320,383,0.008685188367962837
local_002,9,6,384,447,0.24424484372138977
local_002,9,7,448,468,0.35063984990119934
local_002,10,0,0,63,0.39893674850463867
local_002,10,1,64,127,0.022093210369348526
local_002,10,2,128,191,0.011284071952104568
local_002,10,3,192,255,0.006725632585585117
local_002,10,4,256,319,0.005932847037911415
local_002,10,5,320,383,0.008302005007863045
local_002,10,6,384,447,0.20293813943862915
local_002,10,7,448,469,0.34378737211227417
local_002,11,0,0,63,0.42349597811698914
local_002,11,1,64,127,0.02600092813372612
local_002,11,2,128,191,0.015354751609265804
local_002,11,3,192,255,0.010366440750658512
local_002,11,4,256,319,0.00959926750510931
local_002,11,5,320,383,0.012682344764471054
local_002,11,6,384,447,0.14399762451648712
local_002,11,7,448,470,0.35850271582603455
local_002,12,0,0,63,0.3811649680137634
local_002,12,1,64,127,0.02569642663002014
local_002,12,2,128,191,0.012870588339865208
local_002,12,3,192,255,0.008183583617210388
local_002,12,4,256,319,0.007279762998223305
local_002,12,5,320,383,0.008533173240721226
local_002,12,6,384,447,0.16544008255004883
local_002,12,7,448,471,0.3908314108848572
local_002,13,0,0,63,0.3917527496814728
local_002,13,1,64,127,0.022239534184336662
local_002,13,2,128,191,0.01158535573631525
local_002,13,3,192,255,0.007507756352424622
local_002,13,4,256,319,0.006751449778676033
local_002,13,5,320,383,0.008055451326072216
local_002,13,6,384,447,0.16056333482265472
local_002,13,7,448,472,0.391544371843338
local_002,14,0,0,63,0.3680850863456726
local_002,14,1,64,127,0.020252173766493797
local_002,14,2,128,191,0.01103734690696001
local_002,14,3,192,255,0.0064752958714962006
local_002,14,4,256,319,0.005745514761656523
local_002,14,5,320,383,0.00788783561438322
local_002,14,6,384,447,0.14812928438186646
local_002,14,7,448,473,0.4323875308036804
local_002,15,0,0,63,0.3852110207080841
local_002,15,1,64,127,0.026537127792835236
local_002,15,2,128,191,0.0159218218177557
local_002,15,3,192,255,0.010270807892084122
local_002,15,4,256,319,0.008627146482467651
local_002,15,5,320,383,0.011123188771307468
local_002,15,6,384,447,0.118711918592453
local_002,15,7,448,474,0.42359691858291626
long_001,0,0,0,63,0.337513267993927
long_001,0,1,64,127,0.048391349613666534
long_001,0,2,128,191,0.012970803305506706
long_001,0,3,192,255,0.00774783082306385
long_001,0,4,256,319,0.006654567085206509
long_001,0,5,320,383,0.009245689027011395
long_001,0,6,384,447,0.22628480195999146
long_001,0,7,448,456,0.3511917293071747
long_001,1,0,0,63,0.5144441723823547
long_001,1,1,64,127,0.031847450882196426
long_001,1,2,128,191,0.011326577514410019
long_001,1,3,192,255,0.007045669015496969
long_001,1,4,256,319,0.006602264940738678
long_001,1,5,320,383,0.00994706992059946
long_001,1,6,384,447,0.16520945727825165
long_001,1,7,448,457,0.25357741117477417
long_001,2,0,0,63,0.3665121793746948
long_001,2,1,64,127,0.056153059005737305
long_001,2,2,128,191,0.012421194463968277
long_001,2,3,192,255,0.007368588820099831
long_001,2,4,256,319,0.0068259765394032
long_001,2,5,320,383,0.010389776900410652
long_001,2,6,384,447,0.24001188576221466
long_001,2,7,448,458,0.3003173768520355
long_001,3,0,0,63,0.3898680806159973
long_001,3,1,64,127,0.05457067862153053
long_001,3,2,128,191,0.014992093667387962
long_001,3,3,192,255,0.010757362470030785
long_001,3,4,256,319,0.009469851851463318
long_001,3,5,320,383,0.013807876966893673
long_001,3,6,384,447,0.19824424386024475
long_001,3,7,448,459,0.30828985571861267
long_001,4,0,0,63,0.34410807490348816
long_001,4,1,64,127,0.05499750003218651
long_001,4,2,128,191,0.015153228305280209
long_001,4,3,192,255,0.010990249924361706
long_001,4,4,256,319,0.009383399970829487
long_001,4,5,320,383,0.01329937856644392
long_001,4,6,384,447,0.19946561753749847
long_001,4,7,448,460,0.352602481842041
long_001,5,0,0,63,0.39252862334251404
long_001,5,1,64,127,0.04809150472283363
long_001,5,2,128,191,0.01262312289327383
long_001,5,3,192,255,0.008357193320989609
long_001,5,4,256,319,0.008350996300578117
long_001,5,5,320,383,0.010792497545480728
long_001,5,6,384,447,0.1489449441432953
long_001,5,7,448,461,0.37031108140945435
long_001,6,0,0,63,0.5075650811195374
long_001,6,1,64,127,0.03584466129541397
long_001,6,2,128,191,0.012194756418466568
long_001,6,3,192,255,0.007643393240869045
long_001,6,4,256,319,0.006756582297384739
long_001,6,5,320,383,0.009443659335374832
long_001,6,6,384,447,0.09826811403036118
long_001,6,7,448,462,0.3222837448120117
long_001,7,0,0,63,0.5538250803947449
long_001,7,1,64,127,0.029741890728473663
long_001,7,2,128,191,0.013648997992277145
long_001,7,3,192,255,0.008108166977763176
long_001,7,4,256,319,0.007192952558398247
long_001,7,5,320,383,0.01044323667883873
long_001,7,6,384,447,0.07154246419668198
long_001,7,7,448,463,0.3054972290992737
long_001,8,0,0,63,0.46861594915390015
long_001,8,1,64,127,0.035349681973457336
long_001,8,2,128,191,0.012516826391220093
long_001,8,3,192,255,0.007813794538378716
long_001,8,4,256,319,0.006650642491877079
long_001,8,5,320,383,0.008589258417487144
long_001,8,6,384,447,0.08944886922836304
long_001,8,7,448,464,0.3710150122642517
long_001,9,0,0,63,0.4886806309223175
long_001,9,1,64,127,0.03039090894162655
long_001,9,2,128,191,0.010473025031387806
long_001,9,3,192,255,0.006967449560761452
long_001,9,4,256,319,0.0065260594710707664
long_001,9,5,320,383,0.00873768050223589
long_001,9,6,384,447,0.08497492223978043
long_001,9,7,448,465,0.3632493019104004
long_001,10,0,0,63,0.5293440222740173
long_001,10,1,64,127,0.026254329830408096
long_001,10,2,128,191,0.012600062415003777
long_001,10,3,192,255,0.0075663975439965725
long_001,10,4,256,319,0.006488523446023464
long_001,10,5,320,383,0.009035682305693626
long_001,10,6,384,447,0.06056423485279083
long_001,10,7,448,466,0.3481466472148895
long_001,11,0,0,63,0.44349420070648193
long_001,11,1,64,127,0.038080617785453796
long_001,11,2,128,191,0.013143966905772686
long_001,11,3,192,255,0.008358150720596313
long_001,11,4,256,319,0.007329196203500032
long_001,11,5,320,383,0.009620476514101028
long_001,11,6,384,447,0.08272383362054825
long_001,11,7,448,467,0.3972494304180145
long_001,12,0,0,63,0.46835166215896606
long_001,12,1,64,127,0.027344640344381332
long_001,12,2,128,191,0.009889630600810051
long_001,12,3,192,255,0.006530827842652798
long_001,12,4,256,319,0.006248421035706997
long_001,12,5,320,383,0.008454736322164536
long_001,12,6,384,447,0.07740604132413864
long_001,12,7,448,468,0.39577406644821167
long_001,13,0,0,63,0.365947425365448
long_001,13,1,64,127,0.051330745220184326
long_001,13,2,128,191,0.01259530894458294
long_001,13,3,192,255,0.007983999326825142
long_001,13,4,256,319,0.00706056971102953
long_001,13,5,320,383,0.009061547927558422
long_001,13,6,384,447,0.10725939273834229
long_001,13,7,448,469,0.43876099586486816
long_001,14,0,0,63,0.42869454622268677
long_001,14,1,64,127,0.03169684112071991
long_001,14,2,128,191,0.011925061233341694
long_001,14,3,192,255,0.006525389850139618
long_001,14,4,256,319,0.005704961717128754
long_001,14,5,320,383,0.007709594909101725
long_001,14,6,384,447,0.11248455941677094
long_001,14,7,448,470,0.39525899291038513
long_001,15,0,0,63,0.3124401271343231
long_001,15,1,64,127,0.04734049364924431
long_001,15,2,128,191,0.012287583202123642
long_001,15,3,192,255,0.007312585599720478
long_001,15,4,256,319,0.006490857340395451
long_001,15,5,320,383,0.008209362626075745
long_001,15,6,384,447,0.1559172421693802
long_001,15,7,448,471,0.45000168681144714
long_002,0,0,0,63,0.26098257303237915
long_002,0,1,64,127,0.018401911482214928
long_002,0,2,128,191,0.04243575036525726
long_002,0,3,192,255,0.07062274217605591
long_002,0,4,256,319,0.009832577779889107
long_002,0,5,320,383,0.007788928225636482
long_002,0,6,384,447,0.02292313426733017
long_002,0,7,448,488,0.567012369632721
long_002,1,0,0,63,0.2781845033168793
long_002,1,1,64,127,0.018179506063461304
long_002,1,2,128,191,0.06962862610816956
long_002,1,3,192,255,0.08435720205307007
long_002,1,4,256,319,0.008351425640285015
long_002,1,5,320,383,0.007127406541258097
long_002,1,6,384,447,0.020731177181005478
long_002,1,7,448,489,0.5134401321411133
long_002,2,0,0,63,0.3174010217189789
long_002,2,1,64,127,0.016150403767824173
long_002,2,2,128,191,0.07498735189437866
long_002,2,3,192,255,0.056982919573783875
long_002,2,4,256,319,0.012114578858017921
long_002,2,5,320,383,0.011450870893895626
long_002,2,6,384,447,0.028418835252523422
long_002,2,7,448,490,0.4824940860271454
long_002,3,0,0,63,0.25254619121551514
long_002,3,1,64,127,0.01686345785856247
long_002,3,2,128,191,0.10285386443138123
long_002,3,3,192,255,0.05016745626926422
long_002,3,4,256,319,0.007826823741197586
long_002,3,5,320,383,0.007828786037862301
long_002,3,6,384,447,0.02112141251564026
long_002,3,7,448,491,0.5407920479774475
long_002,4,0,0,63,0.32722851634025574
long_002,4,1,64,127,0.01728559285402298
long_002,4,2,128,191,0.06561441719532013
long_002,4,3,192,255,0.03245600312948227
long_002,4,4,256,319,0.007444016635417938
long_002,4,5,320,383,0.007705511059612036
long_002,4,6,384,447,0.02125755324959755
long_002,4,7,448,492,0.5210084319114685
long_002,5,0,0,63,0.27613237500190735
long_002,5,1,64,127,0.01776067167520523
long_002,5,2,128,191,0.06136312708258629
long_002,5,3,192,255,0.060029465705156326
long_002,5,4,256,319,0.008152296766638756
long_002,5,5,320,383,0.007683010771870613
long_002,5,6,384,447,0.02046661265194416
long_002,5,7,448,493,0.5484123826026917
long_002,6,0,0,63,0.2875930666923523
long_002,6,1,64,127,0.018025917932391167
long_002,6,2,128,191,0.05318349972367287
long_002,6,3,192,255,0.0629301592707634
long_002,6,4,256,319,0.009074613451957703
long_002,6,5,320,383,0.008388826623558998
long_002,6,6,384,447,0.022718224674463272
long_002,6,7,448,494,0.5380856394767761
long_002,7,0,0,63,0.2731664478778839
long_002,7,1,64,127,0.017364416271448135
long_002,7,2,128,191,0.04675954952836037
long_002,7,3,192,255,0.05862195044755936
long_002,7,4,256,319,0.0077207996509969234
long_002,7,5,320,383,0.007641978561878204
long_002,7,6,384,447,0.022700482979416847
long_002,7,7,448,495,0.5660243630409241
long_002,8,0,0,63,0.27130094170570374
long_002,8,1,64,127,0.018046624958515167
long_002,8,2,128,191,0.045010343194007874
long_002,8,3,192,255,0.04196030646562576
long_002,8,4,256,319,0.0071942610666155815
long_002,8,5,320,383,0.0071119824424386024
long_002,8,6,384,447,0.02063554897904396
long_002,8,7,448,496,0.5887399911880493
long_002,9,0,0,63,0.26873964071273804
long_002,9,1,64,127,0.016358202323317528
long_002,9,2,128,191,0.10977963358163834
long_002,9,3,192,255,0.07600473612546921
long_002,9,4,256,319,0.006961787585169077
long_002,9,5,320,383,0.0060622310265898705
long_002,9,6,384,447,0.014995253644883633
long_002,9,7,448,497,0.5010985136032104
long_002,10,0,0,63,0.3358297646045685
long_002,10,1,64,127,0.017367664724588394
long_002,10,2,128,191,0.1297846883535385
long_002,10,3,192,255,0.06719129532575607
long_002,10,4,256,319,0.009518434293568134
long_002,10,5,320,383,0.008660050109028816
long_002,10,6,384,447,0.01943463273346424
long_002,10,7,448,498,0.41221344470977783
long_002,11,0,0,63,0.32047319412231445
long_002,11,1,64,127,0.016065379604697227
long_002,11,2,128,191,0.04691564291715622
long_002,11,3,192,255,0.1496223509311676
long_002,11,4,256,319,0.009233323857188225
long_002,11,5,320,383,0.008448729291558266
long_002,11,6,384,447,0.018739793449640274
long_002,11,7,448,499,0.4305015504360199
long_002,12,0,0,63,0.30192893743515015
long_002,12,1,64,127,0.01672482118010521
long_002,12,2,128,191,0.039063237607479095
long_002,12,3,192,255,0.13626454770565033
long_002,12,4,256,319,0.008425308391451836
long_002,12,5,320,383,0.007746460381895304
long_002,12,6,384,447,0.018102439120411873
long_002,12,7,448,500,0.47174426913261414
long_002,13,0,0,63,0.32272863388061523
long_002,13,1,64,127,0.016811158508062363
long_002,13,2,128,191,0.04102350026369095
long_002,13,3,192,255,0.10520020872354507
long_002,13,4,256,319,0.0085492804646492
long_002,13,5,320,383,0.007696827873587608
long_002,13,6,384,447,0.016096163541078568
long_002,13,7,448,501,0.48189422488212585
long_002,14,0,0,63,0.30128729343414307
long_002,14,1,64,127,0.016246207058429718
long_002,14,2,128,191,0.03729115054011345
long_002,14,3,192,255,0.11330161243677139
long_002,14,4,256,319,0.009286835789680481
long_002,14,5,320,383,0.008127769455313683
long_002,14,6,384,447,0.019307894632220268
long_002,14,7,448,502,0.49515122175216675
long_002,15,0,0,63,0.2833625078201294
long_002,15,1,64,127,0.014489579014480114
long_002,15,2,128,191,0.047693297266960144
long_002,15,3,192,255,0.12085825204849243
long_002,15,4,256,319,0.007175350096076727
long_002,15,5,320,383,0.006045239977538586
long_002,15,6,384,447,0.020001336932182312
long_002,15,7,448,503,0.500374436378479
